PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(196, 228)",2,"(0, 1)","[(196, 228), (201, 210)]"
"(201, 210)",2,"(0, 7)","[(196, 228), (55, 96)]"
"(136, 28)",2,"(1, 2)","[(201, 210), (136, 28)]"
"(130, 44)",2,"(2, 3)","[(136, 28), (130, 44)]"
"(100, 8)",2,"(2, 4)","[(136, 28), (100, 8)]"
"(157, 163)",2,"(4, 7)","[(100, 8), (55, 96)]"
"(83, 105)",2,"(6, 7)","[(83, 105), (55, 96)]"
"(55, 96)",3,"(0, 1, 2)","[(196, 228), (201, 210), (136, 28)]"
,3,"(0, 1, 5)","[(196, 228), (201, 210), (157, 163)]"
,3,"(0, 1, 7)","[(196, 228), (201, 210), (55, 96)]"
,3,"(0, 6, 7)","[(196, 228), (83, 105), (55, 96)]"
,3,"(1, 2, 3)","[(201, 210), (136, 28), (130, 44)]"
,3,"(2, 3, 4)","[(136, 28), (130, 44), (100, 8)]"
,3,"(2, 4, 7)","[(136, 28), (100, 8), (55, 96)]"
,3,"(4, 6, 7)","[(100, 8), (83, 105), (55, 96)]"
,3,"(5, 6, 7)","[(157, 163), (83, 105), (55, 96)]"
,4,"(0, 1, 2, 3)","[(196, 228), (201, 210), (136, 28), (130, 44)]"
,4,"(0, 1, 2, 5)","[(196, 228), (201, 210), (136, 28), (157, 163)]"
,4,"(0, 1, 3, 5)","[(196, 228), (201, 210), (130, 44), (157, 163)]"
,4,"(0, 1, 5, 6)","[(196, 228), (201, 210), (157, 163), (83, 105)]"
,4,"(0, 1, 5, 7)","[(196, 228), (201, 210), (157, 163), (55, 96)]"
,4,"(0, 1, 6, 7)","[(196, 228), (201, 210), (83, 105), (55, 96)]"
,4,"(0, 5, 6, 7)","[(196, 228), (157, 163), (83, 105), (55, 96)]"
