PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(254, 120)",2,"(0, 1)","[(254, 120), (3, 40)]"
"(3, 40)",2,"(0, 5)","[(254, 120), (153, 140)]"
"(8, 141)",2,"(0, 7)","[(254, 120), (242, 216)]"
"(2, 145)",2,"(1, 2)","[(3, 40), (8, 141)]"
"(105, 138)",2,"(1, 3)","[(3, 40), (2, 145)]"
"(153, 140)",2,"(2, 3)","[(8, 141), (2, 145)]"
"(150, 144)",2,"(3, 7)","[(2, 145), (242, 216)]"
"(242, 216)",2,"(6, 7)","[(150, 144), (242, 216)]"
,3,"(0, 1, 2)","[(254, 120), (3, 40), (8, 141)]"
,3,"(0, 1, 4)","[(254, 120), (3, 40), (105, 138)]"
,3,"(0, 1, 5)","[(254, 120), (3, 40), (153, 140)]"
,3,"(0, 5, 6)","[(254, 120), (153, 140), (150, 144)]"
,3,"(0, 5, 7)","[(254, 120), (153, 140), (242, 216)]"
,3,"(0, 6, 7)","[(254, 120), (150, 144), (242, 216)]"
,3,"(1, 2, 3)","[(3, 40), (8, 141), (2, 145)]"
,3,"(2, 3, 4)","[(8, 141), (2, 145), (105, 138)]"
,3,"(2, 3, 7)","[(8, 141), (2, 145), (242, 216)]"
,3,"(3, 6, 7)","[(2, 145), (150, 144), (242, 216)]"
,3,"(5, 6, 7)","[(153, 140), (150, 144), (242, 216)]"
,4,"(0, 1, 2, 3)","[(254, 120), (3, 40), (8, 141), (2, 145)]"
,4,"(0, 1, 2, 4)","[(254, 120), (3, 40), (8, 141), (105, 138)]"
,4,"(0, 1, 4, 5)","[(254, 120), (3, 40), (105, 138), (153, 140)]"
,4,"(0, 1, 5, 6)","[(254, 120), (3, 40), (153, 140), (150, 144)]"
,4,"(0, 5, 6, 7)","[(254, 120), (153, 140), (150, 144), (242, 216)]"
