PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(212, 52)",2,"(0, 1)","[(212, 52), (182, 9)]"
"(182, 9)",2,"(0, 5)","[(212, 52), (178, 107)]"
"(44, 214)",2,"(0, 7)","[(212, 52), (122, 248)]"
"(141, 128)",2,"(1, 2)","[(182, 9), (44, 214)]"
"(156, 136)",2,"(2, 3)","[(44, 214), (141, 128)]"
"(178, 107)",2,"(2, 6)","[(44, 214), (115, 241)]"
"(115, 241)",2,"(2, 7)","[(44, 214), (122, 248)]"
"(122, 248)",2,"(6, 7)","[(115, 241), (122, 248)]"
,3,"(0, 1, 2)","[(212, 52), (182, 9), (44, 214)]"
,3,"(0, 1, 3)","[(212, 52), (182, 9), (141, 128)]"
,3,"(0, 1, 5)","[(212, 52), (182, 9), (178, 107)]"
,3,"(0, 4, 5)","[(212, 52), (156, 136), (178, 107)]"
,3,"(0, 5, 7)","[(212, 52), (178, 107), (122, 248)]"
,3,"(0, 6, 7)","[(212, 52), (115, 241), (122, 248)]"
,3,"(1, 2, 3)","[(182, 9), (44, 214), (141, 128)]"
,3,"(2, 3, 6)","[(44, 214), (141, 128), (115, 241)]"
,3,"(2, 6, 7)","[(44, 214), (115, 241), (122, 248)]"
,3,"(4, 6, 7)","[(156, 136), (115, 241), (122, 248)]"
,3,"(5, 6, 7)","[(178, 107), (115, 241), (122, 248)]"
,4,"(0, 1, 2, 3)","[(212, 52), (182, 9), (44, 214), (141, 128)]"
,4,"(0, 1, 3, 5)","[(212, 52), (182, 9), (141, 128), (178, 107)]"
,4,"(0, 1, 4, 5)","[(212, 52), (182, 9), (156, 136), (178, 107)]"
,4,"(0, 4, 5, 7)","[(212, 52), (156, 136), (178, 107), (122, 248)]"
,4,"(0, 5, 6, 7)","[(212, 52), (178, 107), (115, 241), (122, 248)]"
