PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(10, 30)",2,"(0, 1)","[(10, 30), (174, 232)]"
"(174, 232)",2,"(0, 4)","[(10, 30), (110, 101)]"
"(175, 205)",2,"(0, 6)","[(10, 30), (106, 67)]"
"(181, 180)",2,"(0, 7)","[(10, 30), (246, 96)]"
"(110, 101)",2,"(1, 2)","[(174, 232), (175, 205)]"
"(135, 89)",2,"(1, 7)","[(174, 232), (246, 96)]"
"(106, 67)",2,"(3, 7)","[(181, 180), (246, 96)]"
"(246, 96)",2,"(5, 7)","[(135, 89), (246, 96)]"
,2,"(6, 7)","[(106, 67), (246, 96)]"
,3,"(0, 1, 2)","[(10, 30), (174, 232), (175, 205)]"
,3,"(0, 1, 4)","[(10, 30), (174, 232), (110, 101)]"
,3,"(0, 4, 6)","[(10, 30), (110, 101), (106, 67)]"
,3,"(0, 5, 6)","[(10, 30), (135, 89), (106, 67)]"
,3,"(0, 6, 7)","[(10, 30), (106, 67), (246, 96)]"
,3,"(1, 2, 3)","[(174, 232), (175, 205), (181, 180)]"
,3,"(1, 2, 7)","[(174, 232), (175, 205), (246, 96)]"
,3,"(1, 3, 7)","[(174, 232), (181, 180), (246, 96)]"
,3,"(2, 3, 7)","[(175, 205), (181, 180), (246, 96)]"
,3,"(3, 5, 7)","[(181, 180), (135, 89), (246, 96)]"
,3,"(5, 6, 7)","[(135, 89), (106, 67), (246, 96)]"
,4,"(0, 1, 2, 3)","[(10, 30), (174, 232), (175, 205), (181, 180)]"
,4,"(0, 1, 2, 4)","[(10, 30), (174, 232), (175, 205), (110, 101)]"
,4,"(0, 1, 4, 6)","[(10, 30), (174, 232), (110, 101), (106, 67)]"
,4,"(0, 4, 5, 6)","[(10, 30), (110, 101), (135, 89), (106, 67)]"
,4,"(0, 5, 6, 7)","[(10, 30), (135, 89), (106, 67), (246, 96)]"
