PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(255, 67)",2,"(0, 1)","[(255, 67), (0, 7)]"
"(0, 7)",2,"(0, 7)","[(255, 67), (253, 123)]"
"(108, 247)",2,"(1, 2)","[(0, 7), (108, 247)]"
"(136, 243)",2,"(2, 3)","[(108, 247), (136, 243)]"
"(214, 143)",2,"(2, 6)","[(108, 247), (205, 249)]"
"(177, 244)",2,"(5, 6)","[(177, 244), (205, 249)]"
"(205, 249)",2,"(6, 7)","[(205, 249), (253, 123)]"
"(253, 123)",3,"(0, 1, 2)","[(255, 67), (0, 7), (108, 247)]"
,3,"(0, 1, 4)","[(255, 67), (0, 7), (214, 143)]"
,3,"(0, 1, 7)","[(255, 67), (0, 7), (253, 123)]"
,3,"(0, 4, 7)","[(255, 67), (214, 143), (253, 123)]"
,3,"(0, 6, 7)","[(255, 67), (205, 249), (253, 123)]"
,3,"(1, 2, 3)","[(0, 7), (108, 247), (136, 243)]"
,3,"(2, 3, 5)","[(108, 247), (136, 243), (177, 244)]"
,3,"(2, 3, 6)","[(108, 247), (136, 243), (205, 249)]"
,3,"(2, 5, 6)","[(108, 247), (177, 244), (205, 249)]"
,3,"(3, 5, 6)","[(136, 243), (177, 244), (205, 249)]"
,3,"(5, 6, 7)","[(177, 244), (205, 249), (253, 123)]"
,4,"(0, 1, 2, 3)","[(255, 67), (0, 7), (108, 247), (136, 243)]"
,4,"(0, 1, 2, 4)","[(255, 67), (0, 7), (108, 247), (214, 143)]"
,4,"(0, 1, 4, 7)","[(255, 67), (0, 7), (214, 143), (253, 123)]"
,4,"(0, 4, 6, 7)","[(255, 67), (214, 143), (205, 249), (253, 123)]"
,4,"(0, 5, 6, 7)","[(255, 67), (177, 244), (205, 249), (253, 123)]"
