PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(22, 128)",2,"(0, 1)","[(22, 128), (21, 183)]"
"(21, 183)",2,"(0, 7)","[(22, 128), (239, 7)]"
"(103, 248)",2,"(1, 2)","[(21, 183), (103, 248)]"
"(94, 214)",2,"(2, 3)","[(103, 248), (94, 214)]"
"(96, 174)",2,"(2, 5)","[(103, 248), (191, 208)]"
"(191, 208)",2,"(5, 6)","[(191, 208), (168, 180)]"
"(168, 180)",2,"(5, 7)","[(191, 208), (239, 7)]"
"(239, 7)",2,"(6, 7)","[(168, 180), (239, 7)]"
,3,"(0, 1, 2)","[(22, 128), (21, 183), (103, 248)]"
,3,"(0, 1, 3)","[(22, 128), (21, 183), (94, 214)]"
,3,"(0, 1, 4)","[(22, 128), (21, 183), (96, 174)]"
,3,"(0, 1, 7)","[(22, 128), (21, 183), (239, 7)]"
,3,"(0, 4, 7)","[(22, 128), (96, 174), (239, 7)]"
,3,"(0, 6, 7)","[(22, 128), (168, 180), (239, 7)]"
,3,"(1, 2, 3)","[(21, 183), (103, 248), (94, 214)]"
,3,"(2, 3, 5)","[(103, 248), (94, 214), (191, 208)]"
,3,"(2, 5, 6)","[(103, 248), (191, 208), (168, 180)]"
,3,"(5, 6, 7)","[(191, 208), (168, 180), (239, 7)]"
,4,"(0, 1, 2, 3)","[(22, 128), (21, 183), (103, 248), (94, 214)]"
,4,"(0, 1, 3, 4)","[(22, 128), (21, 183), (94, 214), (96, 174)]"
,4,"(0, 1, 4, 7)","[(22, 128), (21, 183), (96, 174), (239, 7)]"
,4,"(0, 4, 6, 7)","[(22, 128), (96, 174), (168, 180), (239, 7)]"
,4,"(0, 5, 6, 7)","[(22, 128), (191, 208), (168, 180), (239, 7)]"
