PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(206, 208)",2,"(0, 1)","[(206, 208), (220, 189)]"
"(220, 189)",2,"(0, 7)","[(206, 208), (94, 237)]"
"(223, 159)",2,"(1, 2)","[(220, 189), (223, 159)]"
"(32, 18)",2,"(2, 3)","[(223, 159), (32, 18)]"
"(158, 183)",2,"(3, 5)","[(32, 18), (99, 188)]"
"(99, 188)",2,"(3, 7)","[(32, 18), (94, 237)]"
"(126, 205)",2,"(5, 7)","[(99, 188), (94, 237)]"
"(94, 237)",2,"(6, 7)","[(126, 205), (94, 237)]"
,3,"(0, 1, 2)","[(206, 208), (220, 189), (223, 159)]"
,3,"(0, 1, 7)","[(206, 208), (220, 189), (94, 237)]"
,3,"(0, 6, 7)","[(206, 208), (126, 205), (94, 237)]"
,3,"(1, 2, 3)","[(220, 189), (223, 159), (32, 18)]"
,3,"(2, 3, 4)","[(223, 159), (32, 18), (158, 183)]"
,3,"(2, 3, 5)","[(223, 159), (32, 18), (99, 188)]"
,3,"(3, 4, 5)","[(32, 18), (158, 183), (99, 188)]"
,3,"(3, 5, 6)","[(32, 18), (99, 188), (126, 205)]"
,3,"(3, 5, 7)","[(32, 18), (99, 188), (94, 237)]"
,3,"(5, 6, 7)","[(99, 188), (126, 205), (94, 237)]"
,4,"(0, 1, 2, 3)","[(206, 208), (220, 189), (223, 159), (32, 18)]"
,4,"(0, 1, 2, 4)","[(206, 208), (220, 189), (223, 159), (158, 183)]"
,4,"(0, 1, 2, 7)","[(206, 208), (220, 189), (223, 159), (94, 237)]"
,4,"(0, 1, 6, 7)","[(206, 208), (220, 189), (126, 205), (94, 237)]"
,4,"(0, 5, 6, 7)","[(206, 208), (99, 188), (126, 205), (94, 237)]"
