PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(17, 66)",2,"(0, 1)","[(17, 66), (239, 246)]"
"(239, 246)",2,"(0, 4)","[(17, 66), (149, 102)]"
"(222, 196)",2,"(0, 7)","[(17, 66), (226, 10)]"
"(208, 183)",2,"(1, 2)","[(239, 246), (222, 196)]"
"(149, 102)",2,"(1, 7)","[(239, 246), (226, 10)]"
"(158, 99)",2,"(6, 7)","[(209, 107), (226, 10)]"
"(209, 107)",3,"(0, 1, 2)","[(17, 66), (239, 246), (222, 196)]"
"(226, 10)",3,"(0, 1, 3)","[(17, 66), (239, 246), (208, 183)]"
,3,"(0, 1, 4)","[(17, 66), (239, 246), (149, 102)]"
,3,"(0, 4, 5)","[(17, 66), (149, 102), (158, 99)]"
,3,"(0, 4, 7)","[(17, 66), (149, 102), (226, 10)]"
,3,"(0, 5, 7)","[(17, 66), (158, 99), (226, 10)]"
,3,"(0, 6, 7)","[(17, 66), (209, 107), (226, 10)]"
,3,"(1, 2, 3)","[(239, 246), (222, 196), (208, 183)]"
,3,"(1, 2, 7)","[(239, 246), (222, 196), (226, 10)]"
,3,"(1, 6, 7)","[(239, 246), (209, 107), (226, 10)]"
,3,"(2, 6, 7)","[(222, 196), (209, 107), (226, 10)]"
,3,"(5, 6, 7)","[(158, 99), (209, 107), (226, 10)]"
,4,"(0, 1, 2, 3)","[(17, 66), (239, 246), (222, 196), (208, 183)]"
,4,"(0, 1, 3, 4)","[(17, 66), (239, 246), (208, 183), (149, 102)]"
,4,"(0, 1, 4, 5)","[(17, 66), (239, 246), (149, 102), (158, 99)]"
,4,"(0, 3, 4, 5)","[(17, 66), (208, 183), (149, 102), (158, 99)]"
,4,"(0, 4, 5, 6)","[(17, 66), (149, 102), (158, 99), (209, 107)]"
,4,"(0, 4, 5, 7)","[(17, 66), (149, 102), (158, 99), (226, 10)]"
,4,"(0, 5, 6, 7)","[(17, 66), (158, 99), (209, 107), (226, 10)]"
