PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(13, 14)",2,"(0, 1)","[(13, 14), (5, 37)]"
"(5, 37)",2,"(0, 7)","[(13, 14), (250, 73)]"
"(212, 241)",2,"(1, 2)","[(5, 37), (212, 241)]"
"(207, 202)",2,"(2, 3)","[(212, 241), (207, 202)]"
"(208, 170)",2,"(2, 7)","[(212, 241), (250, 73)]"
"(188, 138)",2,"(6, 7)","[(227, 92), (250, 73)]"
"(227, 92)",3,"(0, 1, 2)","[(13, 14), (5, 37), (212, 241)]"
"(250, 73)",3,"(0, 1, 5)","[(13, 14), (5, 37), (188, 138)]"
,3,"(0, 1, 6)","[(13, 14), (5, 37), (227, 92)]"
,3,"(0, 1, 7)","[(13, 14), (5, 37), (250, 73)]"
,3,"(0, 6, 7)","[(13, 14), (227, 92), (250, 73)]"
,3,"(1, 2, 3)","[(5, 37), (212, 241), (207, 202)]"
,3,"(2, 3, 4)","[(212, 241), (207, 202), (208, 170)]"
,3,"(2, 3, 7)","[(212, 241), (207, 202), (250, 73)]"
,3,"(2, 6, 7)","[(212, 241), (227, 92), (250, 73)]"
,3,"(4, 6, 7)","[(208, 170), (227, 92), (250, 73)]"
,3,"(5, 6, 7)","[(188, 138), (227, 92), (250, 73)]"
,4,"(0, 1, 2, 3)","[(13, 14), (5, 37), (212, 241), (207, 202)]"
,4,"(0, 1, 2, 5)","[(13, 14), (5, 37), (212, 241), (188, 138)]"
,4,"(0, 1, 3, 5)","[(13, 14), (5, 37), (207, 202), (188, 138)]"
,4,"(0, 1, 4, 5)","[(13, 14), (5, 37), (208, 170), (188, 138)]"
,4,"(0, 1, 5, 6)","[(13, 14), (5, 37), (188, 138), (227, 92)]"
,4,"(0, 1, 6, 7)","[(13, 14), (5, 37), (227, 92), (250, 73)]"
,4,"(0, 5, 6, 7)","[(13, 14), (188, 138), (227, 92), (250, 73)]"
