PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(104, 9)",2,"(0, 1)","[(104, 9), (1, 5)]"
"(1, 5)",2,"(0, 7)","[(104, 9), (255, 193)]"
"(102, 250)",2,"(1, 2)","[(1, 5), (102, 250)]"
"(129, 251)",2,"(2, 3)","[(102, 250), (129, 251)]"
"(139, 200)",2,"(3, 7)","[(129, 251), (255, 193)]"
"(150, 173)",2,"(6, 7)","[(207, 201), (255, 193)]"
"(207, 201)",3,"(0, 1, 2)","[(104, 9), (1, 5), (102, 250)]"
"(255, 193)",3,"(0, 1, 5)","[(104, 9), (1, 5), (150, 173)]"
,3,"(0, 1, 7)","[(104, 9), (1, 5), (255, 193)]"
,3,"(0, 6, 7)","[(104, 9), (207, 201), (255, 193)]"
,3,"(1, 2, 3)","[(1, 5), (102, 250), (129, 251)]"
,3,"(2, 3, 4)","[(102, 250), (129, 251), (139, 200)]"
,3,"(2, 3, 6)","[(102, 250), (129, 251), (207, 201)]"
,3,"(2, 3, 7)","[(102, 250), (129, 251), (255, 193)]"
,3,"(3, 6, 7)","[(129, 251), (207, 201), (255, 193)]"
,3,"(5, 6, 7)","[(150, 173), (207, 201), (255, 193)]"
,4,"(0, 1, 2, 3)","[(104, 9), (1, 5), (102, 250), (129, 251)]"
,4,"(0, 1, 2, 4)","[(104, 9), (1, 5), (102, 250), (139, 200)]"
,4,"(0, 1, 2, 5)","[(104, 9), (1, 5), (102, 250), (150, 173)]"
,4,"(0, 1, 4, 5)","[(104, 9), (1, 5), (139, 200), (150, 173)]"
,4,"(0, 1, 5, 7)","[(104, 9), (1, 5), (150, 173), (255, 193)]"
,4,"(0, 1, 6, 7)","[(104, 9), (1, 5), (207, 201), (255, 193)]"
,4,"(0, 5, 6, 7)","[(104, 9), (150, 173), (207, 201), (255, 193)]"
