PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(50, 214)",2,"(0, 1)","[(50, 214), (64, 224)]"
"(64, 224)",2,"(0, 7)","[(50, 214), (3, 10)]"
"(252, 246)",2,"(1, 2)","[(64, 224), (252, 246)]"
"(214, 229)",2,"(2, 3)","[(252, 246), (214, 229)]"
"(172, 216)",2,"(2, 7)","[(252, 246), (3, 10)]"
"(120, 168)",2,"(5, 7)","[(120, 168), (3, 10)]"
"(68, 199)",2,"(6, 7)","[(68, 199), (3, 10)]"
"(3, 10)",3,"(0, 1, 2)","[(50, 214), (64, 224), (252, 246)]"
,3,"(0, 1, 6)","[(50, 214), (64, 224), (68, 199)]"
,3,"(0, 1, 7)","[(50, 214), (64, 224), (3, 10)]"
,3,"(0, 6, 7)","[(50, 214), (68, 199), (3, 10)]"
,3,"(1, 2, 3)","[(64, 224), (252, 246), (214, 229)]"
,3,"(2, 3, 4)","[(252, 246), (214, 229), (172, 216)]"
,3,"(2, 3, 7)","[(252, 246), (214, 229), (3, 10)]"
,3,"(2, 5, 7)","[(252, 246), (120, 168), (3, 10)]"
,3,"(3, 5, 7)","[(214, 229), (120, 168), (3, 10)]"
,3,"(4, 5, 7)","[(172, 216), (120, 168), (3, 10)]"
,3,"(5, 6, 7)","[(120, 168), (68, 199), (3, 10)]"
,4,"(0, 1, 2, 3)","[(50, 214), (64, 224), (252, 246), (214, 229)]"
,4,"(0, 1, 2, 6)","[(50, 214), (64, 224), (252, 246), (68, 199)]"
,4,"(0, 1, 4, 6)","[(50, 214), (64, 224), (172, 216), (68, 199)]"
,4,"(0, 1, 5, 6)","[(50, 214), (64, 224), (120, 168), (68, 199)]"
,4,"(0, 1, 6, 7)","[(50, 214), (64, 224), (68, 199), (3, 10)]"
,4,"(0, 5, 6, 7)","[(50, 214), (120, 168), (68, 199), (3, 10)]"
