PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(136, 171)",2,"(0, 1)","[(136, 171), (244, 85)]"
"(244, 85)",2,"(0, 3)","[(136, 171), (129, 154)]"
"(147, 129)",2,"(0, 6)","[(136, 171), (95, 156)]"
"(129, 154)",2,"(0, 7)","[(136, 171), (11, 140)]"
"(76, 128)",2,"(1, 2)","[(244, 85), (147, 129)]"
"(87, 139)",2,"(1, 4)","[(244, 85), (76, 128)]"
"(95, 156)",2,"(1, 7)","[(244, 85), (11, 140)]"
"(11, 140)",2,"(4, 7)","[(76, 128), (11, 140)]"
,2,"(6, 7)","[(95, 156), (11, 140)]"
,3,"(0, 1, 2)","[(136, 171), (244, 85), (147, 129)]"
,3,"(0, 1, 3)","[(136, 171), (244, 85), (129, 154)]"
,3,"(0, 3, 6)","[(136, 171), (129, 154), (95, 156)]"
,3,"(0, 6, 7)","[(136, 171), (95, 156), (11, 140)]"
,3,"(1, 2, 3)","[(244, 85), (147, 129), (129, 154)]"
,3,"(1, 2, 4)","[(244, 85), (147, 129), (76, 128)]"
,3,"(1, 4, 7)","[(244, 85), (76, 128), (11, 140)]"
,3,"(4, 5, 7)","[(76, 128), (87, 139), (11, 140)]"
,3,"(4, 6, 7)","[(76, 128), (95, 156), (11, 140)]"
,3,"(5, 6, 7)","[(87, 139), (95, 156), (11, 140)]"
,4,"(0, 1, 2, 3)","[(136, 171), (244, 85), (147, 129), (129, 154)]"
,4,"(0, 1, 3, 6)","[(136, 171), (244, 85), (129, 154), (95, 156)]"
,4,"(0, 2, 3, 6)","[(136, 171), (147, 129), (129, 154), (95, 156)]"
,4,"(0, 3, 5, 6)","[(136, 171), (129, 154), (87, 139), (95, 156)]"
,4,"(0, 3, 6, 7)","[(136, 171), (129, 154), (95, 156), (11, 140)]"
,4,"(0, 5, 6, 7)","[(136, 171), (87, 139), (95, 156), (11, 140)]"
