PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(12, 18)",2,"(0, 1)","[(12, 18), (231, 246)]"
"(231, 246)",2,"(0, 3)","[(12, 18), (204, 182)]"
"(226, 216)",2,"(0, 6)","[(12, 18), (149, 15)]"
"(204, 182)",2,"(0, 7)","[(12, 18), (243, 9)]"
"(196, 126)",2,"(1, 2)","[(231, 246), (226, 216)]"
"(197, 111)",2,"(1, 7)","[(231, 246), (243, 9)]"
"(149, 15)",2,"(2, 7)","[(226, 216), (243, 9)]"
"(243, 9)",2,"(5, 7)","[(197, 111), (243, 9)]"
,2,"(6, 7)","[(149, 15), (243, 9)]"
,3,"(0, 1, 2)","[(12, 18), (231, 246), (226, 216)]"
,3,"(0, 1, 3)","[(12, 18), (231, 246), (204, 182)]"
,3,"(0, 3, 6)","[(12, 18), (204, 182), (149, 15)]"
,3,"(0, 4, 6)","[(12, 18), (196, 126), (149, 15)]"
,3,"(0, 5, 6)","[(12, 18), (197, 111), (149, 15)]"
,3,"(0, 6, 7)","[(12, 18), (149, 15), (243, 9)]"
,3,"(1, 2, 3)","[(231, 246), (226, 216), (204, 182)]"
,3,"(1, 2, 7)","[(231, 246), (226, 216), (243, 9)]"
,3,"(2, 5, 7)","[(226, 216), (197, 111), (243, 9)]"
,3,"(4, 5, 7)","[(196, 126), (197, 111), (243, 9)]"
,3,"(5, 6, 7)","[(197, 111), (149, 15), (243, 9)]"
,4,"(0, 1, 2, 3)","[(12, 18), (231, 246), (226, 216), (204, 182)]"
,4,"(0, 1, 3, 6)","[(12, 18), (231, 246), (204, 182), (149, 15)]"
,4,"(0, 3, 4, 6)","[(12, 18), (204, 182), (196, 126), (149, 15)]"
,4,"(0, 4, 5, 6)","[(12, 18), (196, 126), (197, 111), (149, 15)]"
,4,"(0, 5, 6, 7)","[(12, 18), (197, 111), (149, 15), (243, 9)]"
