PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(248, 35)",2,"(0, 1)","[(248, 35), (8, 66)]"
"(8, 66)",2,"(0, 3)","[(248, 35), (112, 103)]"
"(35, 99)",2,"(0, 5)","[(248, 35), (115, 129)]"
"(112, 103)",2,"(0, 7)","[(248, 35), (36, 221)]"
"(111, 122)",2,"(1, 2)","[(8, 66), (35, 99)]"
"(115, 129)",2,"(1, 7)","[(8, 66), (36, 221)]"
"(72, 170)",2,"(6, 7)","[(72, 170), (36, 221)]"
"(36, 221)",3,"(0, 1, 2)","[(248, 35), (8, 66), (35, 99)]"
,3,"(0, 1, 3)","[(248, 35), (8, 66), (112, 103)]"
,3,"(0, 3, 4)","[(248, 35), (112, 103), (111, 122)]"
,3,"(0, 3, 5)","[(248, 35), (112, 103), (115, 129)]"
,3,"(0, 4, 5)","[(248, 35), (111, 122), (115, 129)]"
,3,"(0, 5, 7)","[(248, 35), (115, 129), (36, 221)]"
,3,"(0, 6, 7)","[(248, 35), (72, 170), (36, 221)]"
,3,"(1, 2, 3)","[(8, 66), (35, 99), (112, 103)]"
,3,"(1, 2, 7)","[(8, 66), (35, 99), (36, 221)]"
,3,"(1, 6, 7)","[(8, 66), (72, 170), (36, 221)]"
,3,"(2, 6, 7)","[(35, 99), (72, 170), (36, 221)]"
,3,"(5, 6, 7)","[(115, 129), (72, 170), (36, 221)]"
,4,"(0, 1, 2, 3)","[(248, 35), (8, 66), (35, 99), (112, 103)]"
,4,"(0, 1, 3, 4)","[(248, 35), (8, 66), (112, 103), (111, 122)]"
,4,"(0, 3, 4, 5)","[(248, 35), (112, 103), (111, 122), (115, 129)]"
,4,"(0, 4, 5, 6)","[(248, 35), (111, 122), (115, 129), (72, 170)]"
,4,"(0, 4, 5, 7)","[(248, 35), (111, 122), (115, 129), (36, 221)]"
,4,"(0, 5, 6, 7)","[(248, 35), (115, 129), (72, 170), (36, 221)]"
