PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(211, 142)",2,"(0, 1)","[(211, 142), (252, 40)]"
"(252, 40)",2,"(0, 7)","[(211, 142), (92, 216)]"
"(3, 124)",2,"(1, 2)","[(252, 40), (3, 124)]"
"(35, 139)",2,"(2, 3)","[(3, 124), (35, 139)]"
"(139, 148)",2,"(2, 7)","[(3, 124), (92, 216)]"
"(68, 165)",2,"(6, 7)","[(79, 180), (92, 216)]"
"(79, 180)",3,"(0, 1, 2)","[(211, 142), (252, 40), (3, 124)]"
"(92, 216)",3,"(0, 1, 4)","[(211, 142), (252, 40), (139, 148)]"
,3,"(0, 1, 7)","[(211, 142), (252, 40), (92, 216)]"
,3,"(0, 4, 7)","[(211, 142), (139, 148), (92, 216)]"
,3,"(0, 6, 7)","[(211, 142), (79, 180), (92, 216)]"
,3,"(1, 2, 3)","[(252, 40), (3, 124), (35, 139)]"
,3,"(2, 3, 5)","[(3, 124), (35, 139), (68, 165)]"
,3,"(2, 3, 7)","[(3, 124), (35, 139), (92, 216)]"
,3,"(2, 6, 7)","[(3, 124), (79, 180), (92, 216)]"
,3,"(5, 6, 7)","[(68, 165), (79, 180), (92, 216)]"
,4,"(0, 1, 2, 3)","[(211, 142), (252, 40), (3, 124), (35, 139)]"
,4,"(0, 1, 2, 4)","[(211, 142), (252, 40), (3, 124), (139, 148)]"
,4,"(0, 1, 3, 4)","[(211, 142), (252, 40), (35, 139), (139, 148)]"
,4,"(0, 1, 4, 5)","[(211, 142), (252, 40), (139, 148), (68, 165)]"
,4,"(0, 1, 4, 6)","[(211, 142), (252, 40), (139, 148), (79, 180)]"
,4,"(0, 1, 4, 7)","[(211, 142), (252, 40), (139, 148), (92, 216)]"
,4,"(0, 4, 6, 7)","[(211, 142), (139, 148), (79, 180), (92, 216)]"
,4,"(0, 5, 6, 7)","[(211, 142), (68, 165), (79, 180), (92, 216)]"
