PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(77, 65)",2,"(0, 1)","[(77, 65), (56, 70)]"
"(56, 70)",2,"(0, 7)","[(77, 65), (210, 60)]"
"(46, 78)",2,"(1, 2)","[(56, 70), (46, 78)]"
"(121, 196)",2,"(2, 3)","[(46, 78), (121, 196)]"
"(124, 174)",2,"(3, 4)","[(121, 196), (124, 174)]"
"(110, 130)",2,"(3, 7)","[(121, 196), (210, 60)]"
"(186, 71)",2,"(6, 7)","[(186, 71), (210, 60)]"
"(210, 60)",3,"(0, 1, 2)","[(77, 65), (56, 70), (46, 78)]"
,3,"(0, 1, 7)","[(77, 65), (56, 70), (210, 60)]"
,3,"(0, 6, 7)","[(77, 65), (186, 71), (210, 60)]"
,3,"(1, 2, 3)","[(56, 70), (46, 78), (121, 196)]"
,3,"(2, 3, 4)","[(46, 78), (121, 196), (124, 174)]"
,3,"(3, 4, 5)","[(121, 196), (124, 174), (110, 130)]"
,3,"(3, 4, 7)","[(121, 196), (124, 174), (210, 60)]"
,3,"(3, 6, 7)","[(121, 196), (186, 71), (210, 60)]"
,3,"(4, 6, 7)","[(124, 174), (186, 71), (210, 60)]"
,3,"(5, 6, 7)","[(110, 130), (186, 71), (210, 60)]"
,4,"(0, 1, 2, 3)","[(77, 65), (56, 70), (46, 78), (121, 196)]"
,4,"(0, 1, 2, 5)","[(77, 65), (56, 70), (46, 78), (110, 130)]"
,4,"(0, 1, 2, 6)","[(77, 65), (56, 70), (46, 78), (186, 71)]"
,4,"(0, 1, 2, 7)","[(77, 65), (56, 70), (46, 78), (210, 60)]"
,4,"(0, 1, 6, 7)","[(77, 65), (56, 70), (186, 71), (210, 60)]"
,4,"(0, 5, 6, 7)","[(77, 65), (110, 130), (186, 71), (210, 60)]"
