PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(9, 245)",2,"(0, 1)","[(9, 245), (246, 193)]"
"(246, 193)",2,"(0, 4)","[(9, 245), (123, 185)]"
"(216, 169)",2,"(0, 5)","[(9, 245), (57, 176)]"
"(165, 174)",2,"(0, 6)","[(9, 245), (52, 172)]"
"(123, 185)",2,"(0, 7)","[(9, 245), (93, 10)]"
"(57, 176)",2,"(1, 2)","[(246, 193), (216, 169)]"
"(52, 172)",2,"(1, 7)","[(246, 193), (93, 10)]"
"(93, 10)",2,"(2, 7)","[(216, 169), (93, 10)]"
,2,"(6, 7)","[(52, 172), (93, 10)]"
,3,"(0, 1, 2)","[(9, 245), (246, 193), (216, 169)]"
,3,"(0, 1, 4)","[(9, 245), (246, 193), (123, 185)]"
,3,"(0, 4, 5)","[(9, 245), (123, 185), (57, 176)]"
,3,"(0, 5, 6)","[(9, 245), (57, 176), (52, 172)]"
,3,"(0, 6, 7)","[(9, 245), (52, 172), (93, 10)]"
,3,"(1, 2, 3)","[(246, 193), (216, 169), (165, 174)]"
,3,"(1, 2, 7)","[(246, 193), (216, 169), (93, 10)]"
,3,"(2, 3, 7)","[(216, 169), (165, 174), (93, 10)]"
,3,"(2, 6, 7)","[(216, 169), (52, 172), (93, 10)]"
,3,"(5, 6, 7)","[(57, 176), (52, 172), (93, 10)]"
,4,"(0, 1, 2, 3)","[(9, 245), (246, 193), (216, 169), (165, 174)]"
,4,"(0, 1, 2, 4)","[(9, 245), (246, 193), (216, 169), (123, 185)]"
,4,"(0, 1, 3, 4)","[(9, 245), (246, 193), (165, 174), (123, 185)]"
,4,"(0, 1, 4, 5)","[(9, 245), (246, 193), (123, 185), (57, 176)]"
,4,"(0, 4, 5, 6)","[(9, 245), (123, 185), (57, 176), (52, 172)]"
,4,"(0, 5, 6, 7)","[(9, 245), (57, 176), (52, 172), (93, 10)]"
