PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(254, 162)",2,"(0, 1)","[(254, 162), (230, 124)]"
"(230, 124)",2,"(0, 7)","[(254, 162), (32, 222)]"
"(2, 34)",2,"(1, 2)","[(230, 124), (2, 34)]"
"(188, 135)",2,"(2, 3)","[(2, 34), (188, 135)]"
"(116, 170)",2,"(2, 5)","[(2, 34), (73, 177)]"
"(73, 177)",2,"(2, 7)","[(2, 34), (32, 222)]"
"(71, 183)",2,"(6, 7)","[(71, 183), (32, 222)]"
"(32, 222)",3,"(0, 1, 2)","[(254, 162), (230, 124), (2, 34)]"
,3,"(0, 1, 3)","[(254, 162), (230, 124), (188, 135)]"
,3,"(0, 1, 7)","[(254, 162), (230, 124), (32, 222)]"
,3,"(0, 4, 7)","[(254, 162), (116, 170), (32, 222)]"
,3,"(0, 6, 7)","[(254, 162), (71, 183), (32, 222)]"
,3,"(1, 2, 3)","[(230, 124), (2, 34), (188, 135)]"
,3,"(2, 3, 5)","[(2, 34), (188, 135), (73, 177)]"
,3,"(2, 5, 6)","[(2, 34), (73, 177), (71, 183)]"
,3,"(2, 5, 7)","[(2, 34), (73, 177), (32, 222)]"
,3,"(2, 6, 7)","[(2, 34), (71, 183), (32, 222)]"
,3,"(5, 6, 7)","[(73, 177), (71, 183), (32, 222)]"
,4,"(0, 1, 2, 3)","[(254, 162), (230, 124), (2, 34), (188, 135)]"
,4,"(0, 1, 3, 4)","[(254, 162), (230, 124), (188, 135), (116, 170)]"
,4,"(0, 1, 3, 7)","[(254, 162), (230, 124), (188, 135), (32, 222)]"
,4,"(0, 1, 4, 7)","[(254, 162), (230, 124), (116, 170), (32, 222)]"
,4,"(0, 4, 6, 7)","[(254, 162), (116, 170), (71, 183), (32, 222)]"
,4,"(0, 5, 6, 7)","[(254, 162), (73, 177), (71, 183), (32, 222)]"
