PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(66, 62)",2,"(0, 1)","[(66, 62), (27, 103)]"
"(27, 103)",2,"(0, 7)","[(66, 62), (157, 74)]"
"(175, 176)",2,"(1, 2)","[(27, 103), (175, 176)]"
"(174, 153)",2,"(2, 4)","[(175, 176), (229, 193)]"
"(229, 193)",2,"(4, 6)","[(229, 193), (178, 113)]"
"(113, 95)",2,"(4, 7)","[(229, 193), (157, 74)]"
"(178, 113)",2,"(6, 7)","[(178, 113), (157, 74)]"
"(157, 74)",3,"(0, 1, 2)","[(66, 62), (27, 103), (175, 176)]"
,3,"(0, 1, 5)","[(66, 62), (27, 103), (113, 95)]"
,3,"(0, 1, 7)","[(66, 62), (27, 103), (157, 74)]"
,3,"(0, 5, 7)","[(66, 62), (113, 95), (157, 74)]"
,3,"(0, 6, 7)","[(66, 62), (178, 113), (157, 74)]"
,3,"(1, 2, 3)","[(27, 103), (175, 176), (174, 153)]"
,3,"(1, 2, 4)","[(27, 103), (175, 176), (229, 193)]"
,3,"(2, 3, 4)","[(175, 176), (174, 153), (229, 193)]"
,3,"(2, 4, 6)","[(175, 176), (229, 193), (178, 113)]"
,3,"(3, 4, 6)","[(174, 153), (229, 193), (178, 113)]"
,3,"(4, 6, 7)","[(229, 193), (178, 113), (157, 74)]"
,3,"(5, 6, 7)","[(113, 95), (178, 113), (157, 74)]"
,4,"(0, 1, 2, 3)","[(66, 62), (27, 103), (175, 176), (174, 153)]"
,4,"(0, 1, 2, 5)","[(66, 62), (27, 103), (175, 176), (113, 95)]"
,4,"(0, 1, 5, 7)","[(66, 62), (27, 103), (113, 95), (157, 74)]"
,4,"(0, 5, 6, 7)","[(66, 62), (113, 95), (178, 113), (157, 74)]"
