PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(136, 250)",2,"(0, 1)","[(136, 250), (224, 141)]"
"(224, 141)",2,"(0, 4)","[(136, 250), (144, 177)]"
"(164, 125)",2,"(0, 7)","[(136, 250), (32, 61)]"
"(149, 158)",2,"(1, 2)","[(224, 141), (164, 125)]"
"(144, 177)",2,"(1, 7)","[(224, 141), (32, 61)]"
"(143, 164)",2,"(2, 7)","[(164, 125), (32, 61)]"
"(108, 117)",2,"(6, 7)","[(108, 117), (32, 61)]"
"(32, 61)",3,"(0, 1, 2)","[(136, 250), (224, 141), (164, 125)]"
,3,"(0, 1, 4)","[(136, 250), (224, 141), (144, 177)]"
,3,"(0, 4, 5)","[(136, 250), (144, 177), (143, 164)]"
,3,"(0, 4, 7)","[(136, 250), (144, 177), (32, 61)]"
,3,"(0, 6, 7)","[(136, 250), (108, 117), (32, 61)]"
,3,"(1, 2, 3)","[(224, 141), (164, 125), (149, 158)]"
,3,"(1, 2, 6)","[(224, 141), (164, 125), (108, 117)]"
,3,"(1, 2, 7)","[(224, 141), (164, 125), (32, 61)]"
,3,"(2, 6, 7)","[(164, 125), (108, 117), (32, 61)]"
,3,"(5, 6, 7)","[(143, 164), (108, 117), (32, 61)]"
,4,"(0, 1, 2, 3)","[(136, 250), (224, 141), (164, 125), (149, 158)]"
,4,"(0, 1, 2, 4)","[(136, 250), (224, 141), (164, 125), (144, 177)]"
,4,"(0, 1, 3, 4)","[(136, 250), (224, 141), (149, 158), (144, 177)]"
,4,"(0, 1, 4, 5)","[(136, 250), (224, 141), (144, 177), (143, 164)]"
,4,"(0, 3, 4, 5)","[(136, 250), (149, 158), (144, 177), (143, 164)]"
,4,"(0, 4, 5, 7)","[(136, 250), (144, 177), (143, 164), (32, 61)]"
,4,"(0, 4, 6, 7)","[(136, 250), (144, 177), (108, 117), (32, 61)]"
,4,"(0, 5, 6, 7)","[(136, 250), (143, 164), (108, 117), (32, 61)]"
