PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(99, 185)",2,"(0, 1)","[(99, 185), (171, 195)]"
"(171, 195)",2,"(0, 7)","[(99, 185), (7, 83)]"
"(238, 184)",2,"(1, 2)","[(171, 195), (238, 184)]"
"(176, 176)",2,"(2, 3)","[(238, 184), (176, 176)]"
"(115, 116)",2,"(2, 5)","[(238, 184), (116, 60)]"
"(116, 60)",2,"(5, 6)","[(116, 60), (104, 78)]"
"(104, 78)",2,"(5, 7)","[(116, 60), (7, 83)]"
"(7, 83)",2,"(6, 7)","[(104, 78), (7, 83)]"
,3,"(0, 1, 2)","[(99, 185), (171, 195), (238, 184)]"
,3,"(0, 1, 3)","[(99, 185), (171, 195), (176, 176)]"
,3,"(0, 1, 7)","[(99, 185), (171, 195), (7, 83)]"
,3,"(0, 4, 7)","[(99, 185), (115, 116), (7, 83)]"
,3,"(0, 6, 7)","[(99, 185), (104, 78), (7, 83)]"
,3,"(1, 2, 3)","[(171, 195), (238, 184), (176, 176)]"
,3,"(2, 3, 5)","[(238, 184), (176, 176), (116, 60)]"
,3,"(2, 5, 6)","[(238, 184), (116, 60), (104, 78)]"
,3,"(4, 5, 6)","[(115, 116), (116, 60), (104, 78)]"
,3,"(5, 6, 7)","[(116, 60), (104, 78), (7, 83)]"
,4,"(0, 1, 2, 3)","[(99, 185), (171, 195), (238, 184), (176, 176)]"
,4,"(0, 1, 3, 7)","[(99, 185), (171, 195), (176, 176), (7, 83)]"
,4,"(0, 1, 4, 7)","[(99, 185), (171, 195), (115, 116), (7, 83)]"
,4,"(0, 4, 6, 7)","[(99, 185), (115, 116), (104, 78), (7, 83)]"
,4,"(0, 5, 6, 7)","[(99, 185), (116, 60), (104, 78), (7, 83)]"
