PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(29, 7)",2,"(0, 1)","[(29, 7), (102, 239)]"
"(102, 239)",2,"(0, 6)","[(29, 7), (199, 46)]"
"(110, 237)",2,"(0, 7)","[(29, 7), (226, 44)]"
"(127, 243)",2,"(1, 2)","[(102, 239), (110, 237)]"
"(126, 219)",2,"(1, 3)","[(102, 239), (127, 243)]"
"(162, 140)",2,"(2, 3)","[(110, 237), (127, 243)]"
"(199, 46)",2,"(3, 4)","[(127, 243), (126, 219)]"
"(226, 44)",2,"(3, 7)","[(127, 243), (226, 44)]"
,2,"(6, 7)","[(199, 46), (226, 44)]"
,3,"(0, 1, 2)","[(29, 7), (102, 239), (110, 237)]"
,3,"(0, 1, 6)","[(29, 7), (102, 239), (199, 46)]"
,3,"(0, 5, 6)","[(29, 7), (162, 140), (199, 46)]"
,3,"(0, 6, 7)","[(29, 7), (199, 46), (226, 44)]"
,3,"(1, 2, 3)","[(102, 239), (110, 237), (127, 243)]"
,3,"(2, 3, 4)","[(110, 237), (127, 243), (126, 219)]"
,3,"(3, 4, 7)","[(127, 243), (126, 219), (226, 44)]"
,3,"(3, 5, 7)","[(127, 243), (162, 140), (226, 44)]"
,3,"(3, 6, 7)","[(127, 243), (199, 46), (226, 44)]"
,3,"(5, 6, 7)","[(162, 140), (199, 46), (226, 44)]"
,4,"(0, 1, 2, 3)","[(29, 7), (102, 239), (110, 237), (127, 243)]"
,4,"(0, 1, 2, 4)","[(29, 7), (102, 239), (110, 237), (126, 219)]"
,4,"(0, 1, 2, 6)","[(29, 7), (102, 239), (110, 237), (199, 46)]"
,4,"(0, 1, 5, 6)","[(29, 7), (102, 239), (162, 140), (199, 46)]"
,4,"(0, 5, 6, 7)","[(29, 7), (162, 140), (199, 46), (226, 44)]"
