PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(53, 81)",2,"(0, 1)","[(53, 81), (30, 96)]"
"(30, 96)",2,"(0, 7)","[(53, 81), (181, 88)]"
"(48, 124)",2,"(1, 2)","[(30, 96), (48, 124)]"
"(192, 174)",2,"(2, 3)","[(48, 124), (192, 174)]"
"(213, 155)",2,"(3, 4)","[(192, 174), (213, 155)]"
"(211, 131)",2,"(4, 5)","[(213, 155), (211, 131)]"
"(175, 105)",2,"(5, 7)","[(211, 131), (181, 88)]"
"(181, 88)",2,"(6, 7)","[(175, 105), (181, 88)]"
,3,"(0, 1, 2)","[(53, 81), (30, 96), (48, 124)]"
,3,"(0, 1, 7)","[(53, 81), (30, 96), (181, 88)]"
,3,"(0, 6, 7)","[(53, 81), (175, 105), (181, 88)]"
,3,"(1, 2, 3)","[(30, 96), (48, 124), (192, 174)]"
,3,"(2, 3, 4)","[(48, 124), (192, 174), (213, 155)]"
,3,"(3, 4, 5)","[(192, 174), (213, 155), (211, 131)]"
,3,"(4, 5, 7)","[(213, 155), (211, 131), (181, 88)]"
,3,"(5, 6, 7)","[(211, 131), (175, 105), (181, 88)]"
,4,"(0, 1, 2, 3)","[(53, 81), (30, 96), (48, 124), (192, 174)]"
,4,"(0, 1, 2, 6)","[(53, 81), (30, 96), (48, 124), (175, 105)]"
,4,"(0, 1, 2, 7)","[(53, 81), (30, 96), (48, 124), (181, 88)]"
,4,"(0, 1, 6, 7)","[(53, 81), (30, 96), (175, 105), (181, 88)]"
,4,"(0, 5, 6, 7)","[(53, 81), (211, 131), (175, 105), (181, 88)]"
