PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(254, 251)",2,"(0, 1)","[(254, 251), (120, 5)]"
"(120, 5)",2,"(0, 4)","[(254, 251), (222, 227)]"
"(90, 95)",2,"(0, 7)","[(254, 251), (2, 242)]"
"(210, 212)",2,"(1, 2)","[(120, 5), (90, 95)]"
"(222, 227)",2,"(1, 7)","[(120, 5), (2, 242)]"
"(143, 206)",2,"(2, 7)","[(90, 95), (2, 242)]"
"(80, 185)",2,"(6, 7)","[(80, 185), (2, 242)]"
"(2, 242)",3,"(0, 1, 2)","[(254, 251), (120, 5), (90, 95)]"
,3,"(0, 1, 3)","[(254, 251), (120, 5), (210, 212)]"
,3,"(0, 1, 4)","[(254, 251), (120, 5), (222, 227)]"
,3,"(0, 3, 4)","[(254, 251), (210, 212), (222, 227)]"
,3,"(0, 4, 7)","[(254, 251), (222, 227), (2, 242)]"
,3,"(0, 5, 7)","[(254, 251), (143, 206), (2, 242)]"
,3,"(0, 6, 7)","[(254, 251), (80, 185), (2, 242)]"
,3,"(1, 2, 3)","[(120, 5), (90, 95), (210, 212)]"
,3,"(1, 2, 6)","[(120, 5), (90, 95), (80, 185)]"
,3,"(1, 2, 7)","[(120, 5), (90, 95), (2, 242)]"
,3,"(2, 6, 7)","[(90, 95), (80, 185), (2, 242)]"
,3,"(5, 6, 7)","[(143, 206), (80, 185), (2, 242)]"
,4,"(0, 1, 2, 3)","[(254, 251), (120, 5), (90, 95), (210, 212)]"
,4,"(0, 1, 3, 4)","[(254, 251), (120, 5), (210, 212), (222, 227)]"
,4,"(0, 3, 4, 5)","[(254, 251), (210, 212), (222, 227), (143, 206)]"
,4,"(0, 3, 4, 7)","[(254, 251), (210, 212), (222, 227), (2, 242)]"
,4,"(0, 4, 5, 7)","[(254, 251), (222, 227), (143, 206), (2, 242)]"
,4,"(0, 5, 6, 7)","[(254, 251), (143, 206), (80, 185), (2, 242)]"
