PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(246, 99)",2,"(0, 1)","[(246, 99), (208, 27)]"
"(208, 27)",2,"(0, 6)","[(246, 99), (76, 188)]"
"(75, 90)",2,"(0, 7)","[(246, 99), (10, 229)]"
"(94, 130)",2,"(1, 2)","[(208, 27), (75, 90)]"
"(98, 132)",2,"(2, 3)","[(75, 90), (94, 130)]"
"(79, 170)",2,"(2, 7)","[(75, 90), (10, 229)]"
"(76, 188)",2,"(6, 7)","[(76, 188), (10, 229)]"
"(10, 229)",3,"(0, 1, 2)","[(246, 99), (208, 27), (75, 90)]"
,3,"(0, 1, 4)","[(246, 99), (208, 27), (98, 132)]"
,3,"(0, 1, 6)","[(246, 99), (208, 27), (76, 188)]"
,3,"(0, 5, 6)","[(246, 99), (79, 170), (76, 188)]"
,3,"(0, 6, 7)","[(246, 99), (76, 188), (10, 229)]"
,3,"(1, 2, 3)","[(208, 27), (75, 90), (94, 130)]"
,3,"(2, 3, 4)","[(75, 90), (94, 130), (98, 132)]"
,3,"(2, 3, 7)","[(75, 90), (94, 130), (10, 229)]"
,3,"(2, 5, 7)","[(75, 90), (79, 170), (10, 229)]"
,3,"(2, 6, 7)","[(75, 90), (76, 188), (10, 229)]"
,3,"(5, 6, 7)","[(79, 170), (76, 188), (10, 229)]"
,4,"(0, 1, 2, 3)","[(246, 99), (208, 27), (75, 90), (94, 130)]"
,4,"(0, 1, 2, 4)","[(246, 99), (208, 27), (75, 90), (98, 132)]"
,4,"(0, 1, 3, 4)","[(246, 99), (208, 27), (94, 130), (98, 132)]"
,4,"(0, 1, 4, 6)","[(246, 99), (208, 27), (98, 132), (76, 188)]"
,4,"(0, 1, 5, 6)","[(246, 99), (208, 27), (79, 170), (76, 188)]"
,4,"(0, 5, 6, 7)","[(246, 99), (79, 170), (76, 188), (10, 229)]"
