PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(20, 33)",2,"(0, 1)","[(20, 33), (9, 58)]"
"(9, 58)",2,"(0, 6)","[(20, 33), (69, 47)]"
"(215, 223)",2,"(0, 7)","[(20, 33), (223, 54)]"
"(224, 186)",2,"(1, 2)","[(9, 58), (215, 223)]"
"(246, 182)",2,"(2, 3)","[(215, 223), (224, 186)]"
"(236, 159)",2,"(2, 4)","[(215, 223), (246, 182)]"
"(69, 47)",2,"(4, 5)","[(246, 182), (236, 159)]"
"(223, 54)",2,"(4, 7)","[(246, 182), (223, 54)]"
,2,"(5, 7)","[(236, 159), (223, 54)]"
,2,"(6, 7)","[(69, 47), (223, 54)]"
,3,"(0, 1, 2)","[(20, 33), (9, 58), (215, 223)]"
,3,"(0, 1, 6)","[(20, 33), (9, 58), (69, 47)]"
,3,"(0, 6, 7)","[(20, 33), (69, 47), (223, 54)]"
,3,"(1, 2, 3)","[(9, 58), (215, 223), (224, 186)]"
,3,"(2, 3, 4)","[(215, 223), (224, 186), (246, 182)]"
,3,"(2, 4, 5)","[(215, 223), (246, 182), (236, 159)]"
,3,"(3, 4, 5)","[(224, 186), (246, 182), (236, 159)]"
,3,"(4, 5, 7)","[(246, 182), (236, 159), (223, 54)]"
,3,"(5, 6, 7)","[(236, 159), (69, 47), (223, 54)]"
,4,"(0, 1, 2, 3)","[(20, 33), (9, 58), (215, 223), (224, 186)]"
,4,"(0, 1, 2, 6)","[(20, 33), (9, 58), (215, 223), (69, 47)]"
,4,"(0, 1, 6, 7)","[(20, 33), (9, 58), (69, 47), (223, 54)]"
,4,"(0, 5, 6, 7)","[(20, 33), (236, 159), (69, 47), (223, 54)]"
