PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(25, 181)",2,"(0, 1)","[(25, 181), (170, 225)]"
"(170, 225)",2,"(0, 6)","[(25, 181), (26, 62)]"
"(255, 204)",2,"(0, 7)","[(25, 181), (17, 31)]"
"(184, 176)",2,"(1, 2)","[(170, 225), (255, 204)]"
"(155, 145)",2,"(2, 3)","[(255, 204), (184, 176)]"
"(146, 131)",2,"(2, 5)","[(255, 204), (146, 131)]"
"(26, 62)",2,"(2, 7)","[(255, 204), (17, 31)]"
"(17, 31)",2,"(5, 7)","[(146, 131), (17, 31)]"
,2,"(6, 7)","[(26, 62), (17, 31)]"
,3,"(0, 1, 2)","[(25, 181), (170, 225), (255, 204)]"
,3,"(0, 1, 3)","[(25, 181), (170, 225), (184, 176)]"
,3,"(0, 1, 6)","[(25, 181), (170, 225), (26, 62)]"
,3,"(0, 6, 7)","[(25, 181), (26, 62), (17, 31)]"
,3,"(1, 2, 3)","[(170, 225), (255, 204), (184, 176)]"
,3,"(2, 3, 4)","[(255, 204), (184, 176), (155, 145)]"
,3,"(2, 3, 5)","[(255, 204), (184, 176), (146, 131)]"
,3,"(2, 4, 5)","[(255, 204), (155, 145), (146, 131)]"
,3,"(2, 5, 7)","[(255, 204), (146, 131), (17, 31)]"
,3,"(5, 6, 7)","[(146, 131), (26, 62), (17, 31)]"
,4,"(0, 1, 2, 3)","[(25, 181), (170, 225), (255, 204), (184, 176)]"
,4,"(0, 1, 3, 4)","[(25, 181), (170, 225), (184, 176), (155, 145)]"
,4,"(0, 1, 3, 6)","[(25, 181), (170, 225), (184, 176), (26, 62)]"
,4,"(0, 1, 6, 7)","[(25, 181), (170, 225), (26, 62), (17, 31)]"
,4,"(0, 5, 6, 7)","[(25, 181), (146, 131), (26, 62), (17, 31)]"
