PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(230, 121)",2,"(0, 1)","[(230, 121), (236, 113)]"
"(236, 113)",2,"(0, 7)","[(230, 121), (81, 240)]"
"(117, 100)",2,"(1, 2)","[(236, 113), (117, 100)]"
"(19, 93)",2,"(2, 3)","[(117, 100), (19, 93)]"
"(121, 110)",2,"(3, 5)","[(19, 93), (102, 118)]"
"(102, 118)",2,"(3, 7)","[(19, 93), (81, 240)]"
"(113, 128)",2,"(6, 7)","[(113, 128), (81, 240)]"
"(81, 240)",3,"(0, 1, 2)","[(230, 121), (236, 113), (117, 100)]"
,3,"(0, 1, 4)","[(230, 121), (236, 113), (121, 110)]"
,3,"(0, 1, 7)","[(230, 121), (236, 113), (81, 240)]"
,3,"(0, 6, 7)","[(230, 121), (113, 128), (81, 240)]"
,3,"(1, 2, 3)","[(236, 113), (117, 100), (19, 93)]"
,3,"(2, 3, 4)","[(117, 100), (19, 93), (121, 110)]"
,3,"(2, 3, 5)","[(117, 100), (19, 93), (102, 118)]"
,3,"(3, 5, 7)","[(19, 93), (102, 118), (81, 240)]"
,3,"(3, 6, 7)","[(19, 93), (113, 128), (81, 240)]"
,3,"(5, 6, 7)","[(102, 118), (113, 128), (81, 240)]"
,4,"(0, 1, 2, 3)","[(230, 121), (236, 113), (117, 100), (19, 93)]"
,4,"(0, 1, 2, 4)","[(230, 121), (236, 113), (117, 100), (121, 110)]"
,4,"(0, 1, 4, 6)","[(230, 121), (236, 113), (121, 110), (113, 128)]"
,4,"(0, 1, 4, 7)","[(230, 121), (236, 113), (121, 110), (81, 240)]"
,4,"(0, 1, 6, 7)","[(230, 121), (236, 113), (113, 128), (81, 240)]"
,4,"(0, 5, 6, 7)","[(230, 121), (102, 118), (113, 128), (81, 240)]"
