PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(212, 35)",2,"(0, 1)","[(212, 35), (7, 12)]"
"(7, 12)",2,"(0, 5)","[(212, 35), (219, 108)]"
"(192, 246)",2,"(0, 7)","[(212, 35), (245, 131)]"
"(209, 201)",2,"(1, 2)","[(7, 12), (192, 246)]"
"(220, 196)",2,"(2, 3)","[(192, 246), (209, 201)]"
"(219, 108)",2,"(2, 4)","[(192, 246), (220, 196)]"
"(225, 132)",2,"(4, 7)","[(220, 196), (245, 131)]"
"(245, 131)",2,"(6, 7)","[(225, 132), (245, 131)]"
,3,"(0, 1, 2)","[(212, 35), (7, 12), (192, 246)]"
,3,"(0, 1, 5)","[(212, 35), (7, 12), (219, 108)]"
,3,"(0, 5, 7)","[(212, 35), (219, 108), (245, 131)]"
,3,"(0, 6, 7)","[(212, 35), (225, 132), (245, 131)]"
,3,"(1, 2, 3)","[(7, 12), (192, 246), (209, 201)]"
,3,"(2, 3, 4)","[(192, 246), (209, 201), (220, 196)]"
,3,"(2, 4, 7)","[(192, 246), (220, 196), (245, 131)]"
,3,"(3, 4, 7)","[(209, 201), (220, 196), (245, 131)]"
,3,"(4, 6, 7)","[(220, 196), (225, 132), (245, 131)]"
,3,"(5, 6, 7)","[(219, 108), (225, 132), (245, 131)]"
,4,"(0, 1, 2, 3)","[(212, 35), (7, 12), (192, 246), (209, 201)]"
,4,"(0, 1, 2, 5)","[(212, 35), (7, 12), (192, 246), (219, 108)]"
,4,"(0, 1, 5, 6)","[(212, 35), (7, 12), (219, 108), (225, 132)]"
,4,"(0, 1, 5, 7)","[(212, 35), (7, 12), (219, 108), (245, 131)]"
,4,"(0, 5, 6, 7)","[(212, 35), (219, 108), (225, 132), (245, 131)]"
