PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(73, 218)",2,"(0, 1)","[(73, 218), (161, 211)]"
"(161, 211)",2,"(0, 5)","[(73, 218), (64, 193)]"
"(146, 200)",2,"(0, 7)","[(73, 218), (14, 166)]"
"(241, 37)",2,"(1, 2)","[(161, 211), (146, 200)]"
"(82, 191)",2,"(1, 3)","[(161, 211), (241, 37)]"
"(64, 193)",2,"(2, 3)","[(146, 200), (241, 37)]"
"(43, 167)",2,"(3, 6)","[(241, 37), (43, 167)]"
"(14, 166)",2,"(3, 7)","[(241, 37), (14, 166)]"
,2,"(6, 7)","[(43, 167), (14, 166)]"
,3,"(0, 1, 2)","[(73, 218), (161, 211), (146, 200)]"
,3,"(0, 1, 5)","[(73, 218), (161, 211), (64, 193)]"
,3,"(0, 4, 5)","[(73, 218), (82, 191), (64, 193)]"
,3,"(0, 5, 7)","[(73, 218), (64, 193), (14, 166)]"
,3,"(0, 6, 7)","[(73, 218), (43, 167), (14, 166)]"
,3,"(1, 2, 3)","[(161, 211), (146, 200), (241, 37)]"
,3,"(2, 3, 6)","[(146, 200), (241, 37), (43, 167)]"
,3,"(3, 6, 7)","[(241, 37), (43, 167), (14, 166)]"
,3,"(5, 6, 7)","[(64, 193), (43, 167), (14, 166)]"
,4,"(0, 1, 2, 3)","[(73, 218), (161, 211), (146, 200), (241, 37)]"
,4,"(0, 1, 2, 4)","[(73, 218), (161, 211), (146, 200), (82, 191)]"
,4,"(0, 1, 2, 5)","[(73, 218), (161, 211), (146, 200), (64, 193)]"
,4,"(0, 1, 4, 5)","[(73, 218), (161, 211), (82, 191), (64, 193)]"
,4,"(0, 4, 5, 7)","[(73, 218), (82, 191), (64, 193), (14, 166)]"
,4,"(0, 5, 6, 7)","[(73, 218), (64, 193), (43, 167), (14, 166)]"
