PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(5, 180)",2,"(0, 1)","[(5, 180), (128, 230)]"
"(128, 230)",2,"(0, 6)","[(5, 180), (122, 127)]"
"(133, 218)",2,"(0, 7)","[(5, 180), (242, 53)]"
"(130, 176)",2,"(1, 2)","[(128, 230), (133, 218)]"
"(138, 162)",2,"(1, 7)","[(128, 230), (242, 53)]"
"(134, 159)",2,"(2, 7)","[(133, 218), (242, 53)]"
"(122, 127)",2,"(4, 7)","[(138, 162), (242, 53)]"
"(242, 53)",2,"(6, 7)","[(122, 127), (242, 53)]"
,3,"(0, 1, 2)","[(5, 180), (128, 230), (133, 218)]"
,3,"(0, 1, 6)","[(5, 180), (128, 230), (122, 127)]"
,3,"(0, 3, 6)","[(5, 180), (130, 176), (122, 127)]"
,3,"(0, 5, 6)","[(5, 180), (134, 159), (122, 127)]"
,3,"(0, 6, 7)","[(5, 180), (122, 127), (242, 53)]"
,3,"(1, 2, 3)","[(128, 230), (133, 218), (130, 176)]"
,3,"(1, 2, 7)","[(128, 230), (133, 218), (242, 53)]"
,3,"(2, 4, 7)","[(133, 218), (138, 162), (242, 53)]"
,3,"(4, 5, 7)","[(138, 162), (134, 159), (242, 53)]"
,3,"(4, 6, 7)","[(138, 162), (122, 127), (242, 53)]"
,3,"(5, 6, 7)","[(134, 159), (122, 127), (242, 53)]"
,4,"(0, 1, 2, 3)","[(5, 180), (128, 230), (133, 218), (130, 176)]"
,4,"(0, 1, 2, 6)","[(5, 180), (128, 230), (133, 218), (122, 127)]"
,4,"(0, 1, 3, 6)","[(5, 180), (128, 230), (130, 176), (122, 127)]"
,4,"(0, 3, 5, 6)","[(5, 180), (130, 176), (134, 159), (122, 127)]"
,4,"(0, 4, 5, 6)","[(5, 180), (138, 162), (134, 159), (122, 127)]"
,4,"(0, 5, 6, 7)","[(5, 180), (134, 159), (122, 127), (242, 53)]"
