PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(145, 207)",2,"(0, 1)","[(145, 207), (179, 169)]"
"(179, 169)",2,"(0, 6)","[(145, 207), (138, 181)]"
"(226, 93)",2,"(0, 7)","[(145, 207), (30, 49)]"
"(181, 133)",2,"(1, 2)","[(179, 169), (226, 93)]"
"(161, 86)",2,"(2, 3)","[(226, 93), (181, 133)]"
"(143, 56)",2,"(2, 4)","[(226, 93), (161, 86)]"
"(138, 181)",2,"(2, 5)","[(226, 93), (143, 56)]"
"(30, 49)",2,"(5, 7)","[(143, 56), (30, 49)]"
,2,"(6, 7)","[(138, 181), (30, 49)]"
,3,"(0, 1, 2)","[(145, 207), (179, 169), (226, 93)]"
,3,"(0, 1, 6)","[(145, 207), (179, 169), (138, 181)]"
,3,"(0, 6, 7)","[(145, 207), (138, 181), (30, 49)]"
,3,"(1, 2, 3)","[(179, 169), (226, 93), (181, 133)]"
,3,"(2, 3, 4)","[(226, 93), (181, 133), (161, 86)]"
,3,"(2, 4, 5)","[(226, 93), (161, 86), (143, 56)]"
,3,"(2, 5, 7)","[(226, 93), (143, 56), (30, 49)]"
,3,"(4, 5, 7)","[(161, 86), (143, 56), (30, 49)]"
,3,"(5, 6, 7)","[(143, 56), (138, 181), (30, 49)]"
,4,"(0, 1, 2, 3)","[(145, 207), (179, 169), (226, 93), (181, 133)]"
,4,"(0, 1, 2, 6)","[(145, 207), (179, 169), (226, 93), (138, 181)]"
,4,"(0, 1, 3, 6)","[(145, 207), (179, 169), (181, 133), (138, 181)]"
,4,"(0, 1, 6, 7)","[(145, 207), (179, 169), (138, 181), (30, 49)]"
,4,"(0, 5, 6, 7)","[(145, 207), (143, 56), (138, 181), (30, 49)]"
