PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(15, 177)",2,"(0, 1)","[(15, 177), (57, 207)]"
"(57, 207)",2,"(0, 7)","[(15, 177), (20, 142)]"
"(225, 221)",2,"(1, 2)","[(57, 207), (225, 221)]"
"(167, 186)",2,"(2, 3)","[(225, 221), (167, 186)]"
"(176, 175)",2,"(2, 4)","[(225, 221), (176, 175)]"
"(39, 166)",2,"(2, 6)","[(225, 221), (86, 30)]"
"(86, 30)",2,"(4, 6)","[(176, 175), (86, 30)]"
"(20, 142)",2,"(6, 7)","[(86, 30), (20, 142)]"
,3,"(0, 1, 2)","[(15, 177), (57, 207), (225, 221)]"
,3,"(0, 1, 5)","[(15, 177), (57, 207), (39, 166)]"
,3,"(0, 1, 7)","[(15, 177), (57, 207), (20, 142)]"
,3,"(0, 5, 7)","[(15, 177), (39, 166), (20, 142)]"
,3,"(0, 6, 7)","[(15, 177), (86, 30), (20, 142)]"
,3,"(1, 2, 3)","[(57, 207), (225, 221), (167, 186)]"
,3,"(2, 3, 4)","[(225, 221), (167, 186), (176, 175)]"
,3,"(2, 4, 6)","[(225, 221), (176, 175), (86, 30)]"
,3,"(3, 4, 6)","[(167, 186), (176, 175), (86, 30)]"
,3,"(4, 6, 7)","[(176, 175), (86, 30), (20, 142)]"
,3,"(5, 6, 7)","[(39, 166), (86, 30), (20, 142)]"
,4,"(0, 1, 2, 3)","[(15, 177), (57, 207), (225, 221), (167, 186)]"
,4,"(0, 1, 2, 5)","[(15, 177), (57, 207), (225, 221), (39, 166)]"
,4,"(0, 1, 5, 7)","[(15, 177), (57, 207), (39, 166), (20, 142)]"
,4,"(0, 5, 6, 7)","[(15, 177), (39, 166), (86, 30), (20, 142)]"
