PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(151, 197)",2,"(0, 1)","[(151, 197), (233, 115)]"
"(233, 115)",2,"(0, 6)","[(151, 197), (90, 80)]"
"(244, 71)",2,"(0, 7)","[(151, 197), (14, 58)]"
"(181, 72)",2,"(1, 2)","[(233, 115), (244, 71)]"
"(169, 84)",2,"(2, 3)","[(244, 71), (181, 72)]"
"(138, 86)",2,"(2, 7)","[(244, 71), (14, 58)]"
"(90, 80)",2,"(3, 7)","[(181, 72), (14, 58)]"
"(14, 58)",2,"(6, 7)","[(90, 80), (14, 58)]"
,3,"(0, 1, 2)","[(151, 197), (233, 115), (244, 71)]"
,3,"(0, 1, 4)","[(151, 197), (233, 115), (169, 84)]"
,3,"(0, 1, 5)","[(151, 197), (233, 115), (138, 86)]"
,3,"(0, 1, 6)","[(151, 197), (233, 115), (90, 80)]"
,3,"(0, 6, 7)","[(151, 197), (90, 80), (14, 58)]"
,3,"(1, 2, 3)","[(233, 115), (244, 71), (181, 72)]"
,3,"(2, 3, 4)","[(244, 71), (181, 72), (169, 84)]"
,3,"(2, 3, 7)","[(244, 71), (181, 72), (14, 58)]"
,3,"(3, 6, 7)","[(181, 72), (90, 80), (14, 58)]"
,3,"(5, 6, 7)","[(138, 86), (90, 80), (14, 58)]"
,4,"(0, 1, 2, 3)","[(151, 197), (233, 115), (244, 71), (181, 72)]"
,4,"(0, 1, 2, 4)","[(151, 197), (233, 115), (244, 71), (169, 84)]"
,4,"(0, 1, 4, 5)","[(151, 197), (233, 115), (169, 84), (138, 86)]"
,4,"(0, 1, 5, 6)","[(151, 197), (233, 115), (138, 86), (90, 80)]"
,4,"(0, 1, 6, 7)","[(151, 197), (233, 115), (90, 80), (14, 58)]"
,4,"(0, 5, 6, 7)","[(151, 197), (138, 86), (90, 80), (14, 58)]"
