PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(1, 171)",2,"(0, 1)","[(1, 171), (254, 254)]"
"(254, 254)",2,"(0, 4)","[(1, 171), (53, 176)]"
"(243, 240)",2,"(0, 6)","[(1, 171), (68, 127)]"
"(153, 212)",2,"(0, 7)","[(1, 171), (221, 2)]"
"(53, 176)",2,"(1, 2)","[(254, 254), (243, 240)]"
"(93, 149)",2,"(1, 7)","[(254, 254), (221, 2)]"
"(68, 127)",2,"(2, 7)","[(243, 240), (221, 2)]"
"(221, 2)",2,"(6, 7)","[(68, 127), (221, 2)]"
,3,"(0, 1, 2)","[(1, 171), (254, 254), (243, 240)]"
,3,"(0, 1, 3)","[(1, 171), (254, 254), (153, 212)]"
,3,"(0, 1, 4)","[(1, 171), (254, 254), (53, 176)]"
,3,"(0, 3, 4)","[(1, 171), (153, 212), (53, 176)]"
,3,"(0, 4, 6)","[(1, 171), (53, 176), (68, 127)]"
,3,"(0, 6, 7)","[(1, 171), (68, 127), (221, 2)]"
,3,"(1, 2, 3)","[(254, 254), (243, 240), (153, 212)]"
,3,"(1, 2, 7)","[(254, 254), (243, 240), (221, 2)]"
,3,"(2, 6, 7)","[(243, 240), (68, 127), (221, 2)]"
,3,"(5, 6, 7)","[(93, 149), (68, 127), (221, 2)]"
,4,"(0, 1, 2, 3)","[(1, 171), (254, 254), (243, 240), (153, 212)]"
,4,"(0, 1, 3, 4)","[(1, 171), (254, 254), (153, 212), (53, 176)]"
,4,"(0, 3, 4, 5)","[(1, 171), (153, 212), (53, 176), (93, 149)]"
,4,"(0, 3, 4, 6)","[(1, 171), (153, 212), (53, 176), (68, 127)]"
,4,"(0, 4, 5, 6)","[(1, 171), (53, 176), (93, 149), (68, 127)]"
,4,"(0, 4, 6, 7)","[(1, 171), (53, 176), (68, 127), (221, 2)]"
,4,"(0, 5, 6, 7)","[(1, 171), (93, 149), (68, 127), (221, 2)]"
