PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(230, 220)",2,"(0, 1)","[(230, 220), (242, 20)]"
"(242, 20)",2,"(0, 6)","[(230, 220), (135, 215)]"
"(112, 162)",2,"(0, 7)","[(230, 220), (14, 235)]"
"(98, 182)",2,"(1, 2)","[(242, 20), (112, 162)]"
"(129, 196)",2,"(1, 7)","[(242, 20), (14, 235)]"
"(128, 206)",2,"(2, 7)","[(112, 162), (14, 235)]"
"(135, 215)",2,"(3, 7)","[(98, 182), (14, 235)]"
"(14, 235)",2,"(6, 7)","[(135, 215), (14, 235)]"
,3,"(0, 1, 2)","[(230, 220), (242, 20), (112, 162)]"
,3,"(0, 1, 4)","[(230, 220), (242, 20), (129, 196)]"
,3,"(0, 1, 6)","[(230, 220), (242, 20), (135, 215)]"
,3,"(0, 5, 6)","[(230, 220), (128, 206), (135, 215)]"
,3,"(0, 6, 7)","[(230, 220), (135, 215), (14, 235)]"
,3,"(1, 2, 3)","[(242, 20), (112, 162), (98, 182)]"
,3,"(1, 2, 7)","[(242, 20), (112, 162), (14, 235)]"
,3,"(2, 3, 7)","[(112, 162), (98, 182), (14, 235)]"
,3,"(3, 5, 7)","[(98, 182), (128, 206), (14, 235)]"
,3,"(3, 6, 7)","[(98, 182), (135, 215), (14, 235)]"
,3,"(5, 6, 7)","[(128, 206), (135, 215), (14, 235)]"
,4,"(0, 1, 2, 3)","[(230, 220), (242, 20), (112, 162), (98, 182)]"
,4,"(0, 1, 2, 4)","[(230, 220), (242, 20), (112, 162), (129, 196)]"
,4,"(0, 1, 4, 6)","[(230, 220), (242, 20), (129, 196), (135, 215)]"
,4,"(0, 1, 5, 6)","[(230, 220), (242, 20), (128, 206), (135, 215)]"
,4,"(0, 4, 5, 6)","[(230, 220), (129, 196), (128, 206), (135, 215)]"
,4,"(0, 5, 6, 7)","[(230, 220), (128, 206), (135, 215), (14, 235)]"
