PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(33, 242)",2,"(0, 1)","[(33, 242), (160, 252)]"
"(160, 252)",2,"(0, 5)","[(33, 242), (154, 125)]"
"(188, 131)",2,"(0, 7)","[(33, 242), (223, 4)]"
"(181, 132)",2,"(1, 2)","[(160, 252), (188, 131)]"
"(157, 146)",2,"(1, 7)","[(160, 252), (223, 4)]"
"(154, 125)",2,"(2, 7)","[(188, 131), (223, 4)]"
"(185, 91)",2,"(6, 7)","[(185, 91), (223, 4)]"
"(223, 4)",3,"(0, 1, 2)","[(33, 242), (160, 252), (188, 131)]"
,3,"(0, 1, 4)","[(33, 242), (160, 252), (157, 146)]"
,3,"(0, 1, 5)","[(33, 242), (160, 252), (154, 125)]"
,3,"(0, 4, 5)","[(33, 242), (157, 146), (154, 125)]"
,3,"(0, 5, 7)","[(33, 242), (154, 125), (223, 4)]"
,3,"(0, 6, 7)","[(33, 242), (185, 91), (223, 4)]"
,3,"(1, 2, 3)","[(160, 252), (188, 131), (181, 132)]"
,3,"(1, 2, 7)","[(160, 252), (188, 131), (223, 4)]"
,3,"(2, 3, 7)","[(188, 131), (181, 132), (223, 4)]"
,3,"(2, 6, 7)","[(188, 131), (185, 91), (223, 4)]"
,3,"(5, 6, 7)","[(154, 125), (185, 91), (223, 4)]"
,4,"(0, 1, 2, 3)","[(33, 242), (160, 252), (188, 131), (181, 132)]"
,4,"(0, 1, 2, 4)","[(33, 242), (160, 252), (188, 131), (157, 146)]"
,4,"(0, 1, 3, 4)","[(33, 242), (160, 252), (181, 132), (157, 146)]"
,4,"(0, 1, 4, 5)","[(33, 242), (160, 252), (157, 146), (154, 125)]"
,4,"(0, 4, 5, 6)","[(33, 242), (157, 146), (154, 125), (185, 91)]"
,4,"(0, 4, 5, 7)","[(33, 242), (157, 146), (154, 125), (223, 4)]"
,4,"(0, 5, 6, 7)","[(33, 242), (154, 125), (185, 91), (223, 4)]"
