PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(77, 10)",2,"(0, 1)","[(77, 10), (52, 21)]"
"(52, 21)",2,"(0, 7)","[(77, 10), (188, 108)]"
"(20, 156)",2,"(1, 2)","[(52, 21), (20, 156)]"
"(155, 238)",2,"(2, 3)","[(20, 156), (155, 238)]"
"(152, 177)",2,"(3, 6)","[(155, 238), (236, 211)]"
"(167, 163)",2,"(6, 7)","[(236, 211), (188, 108)]"
"(236, 211)",3,"(0, 1, 2)","[(77, 10), (52, 21), (20, 156)]"
"(188, 108)",3,"(0, 1, 7)","[(77, 10), (52, 21), (188, 108)]"
,3,"(0, 6, 7)","[(77, 10), (236, 211), (188, 108)]"
,3,"(1, 2, 3)","[(52, 21), (20, 156), (155, 238)]"
,3,"(2, 3, 4)","[(20, 156), (155, 238), (152, 177)]"
,3,"(2, 3, 6)","[(20, 156), (155, 238), (236, 211)]"
,3,"(3, 4, 6)","[(155, 238), (152, 177), (236, 211)]"
,3,"(3, 5, 6)","[(155, 238), (167, 163), (236, 211)]"
,3,"(3, 6, 7)","[(155, 238), (236, 211), (188, 108)]"
,3,"(5, 6, 7)","[(167, 163), (236, 211), (188, 108)]"
,4,"(0, 1, 2, 3)","[(77, 10), (52, 21), (20, 156), (155, 238)]"
,4,"(0, 1, 2, 4)","[(77, 10), (52, 21), (20, 156), (152, 177)]"
,4,"(0, 1, 2, 7)","[(77, 10), (52, 21), (20, 156), (188, 108)]"
,4,"(0, 1, 5, 7)","[(77, 10), (52, 21), (167, 163), (188, 108)]"
,4,"(0, 1, 6, 7)","[(77, 10), (52, 21), (236, 211), (188, 108)]"
,4,"(0, 5, 6, 7)","[(77, 10), (167, 163), (236, 211), (188, 108)]"
