PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(25, 248)",2,"(0, 1)","[(25, 248), (240, 33)]"
"(240, 33)",2,"(0, 3)","[(25, 248), (53, 197)]"
"(154, 47)",2,"(0, 6)","[(25, 248), (32, 201)]"
"(53, 197)",2,"(0, 7)","[(25, 248), (16, 8)]"
"(123, 43)",2,"(1, 2)","[(240, 33), (154, 47)]"
"(54, 179)",2,"(1, 7)","[(240, 33), (16, 8)]"
"(32, 201)",2,"(4, 7)","[(123, 43), (16, 8)]"
"(16, 8)",2,"(6, 7)","[(32, 201), (16, 8)]"
,3,"(0, 1, 2)","[(25, 248), (240, 33), (154, 47)]"
,3,"(0, 1, 3)","[(25, 248), (240, 33), (53, 197)]"
,3,"(0, 3, 6)","[(25, 248), (53, 197), (32, 201)]"
,3,"(0, 6, 7)","[(25, 248), (32, 201), (16, 8)]"
,3,"(1, 2, 3)","[(240, 33), (154, 47), (53, 197)]"
,3,"(1, 2, 4)","[(240, 33), (154, 47), (123, 43)]"
,3,"(1, 2, 7)","[(240, 33), (154, 47), (16, 8)]"
,3,"(1, 4, 7)","[(240, 33), (123, 43), (16, 8)]"
,3,"(2, 4, 7)","[(154, 47), (123, 43), (16, 8)]"
,3,"(4, 6, 7)","[(123, 43), (32, 201), (16, 8)]"
,3,"(5, 6, 7)","[(54, 179), (32, 201), (16, 8)]"
,4,"(0, 1, 2, 3)","[(25, 248), (240, 33), (154, 47), (53, 197)]"
,4,"(0, 1, 3, 5)","[(25, 248), (240, 33), (53, 197), (54, 179)]"
,4,"(0, 1, 3, 6)","[(25, 248), (240, 33), (53, 197), (32, 201)]"
,4,"(0, 3, 5, 6)","[(25, 248), (53, 197), (54, 179), (32, 201)]"
,4,"(0, 3, 6, 7)","[(25, 248), (53, 197), (32, 201), (16, 8)]"
,4,"(0, 5, 6, 7)","[(25, 248), (54, 179), (32, 201), (16, 8)]"
