PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(157, 239)",2,"(0, 1)","[(157, 239), (223, 168)]"
"(223, 168)",2,"(0, 5)","[(157, 239), (155, 184)]"
"(191, 147)",2,"(0, 6)","[(157, 239), (138, 181)]"
"(175, 160)",2,"(0, 7)","[(157, 239), (32, 16)]"
"(160, 164)",2,"(1, 2)","[(223, 168), (191, 147)]"
"(155, 184)",2,"(1, 7)","[(223, 168), (32, 16)]"
"(138, 181)",2,"(2, 7)","[(191, 147), (32, 16)]"
"(32, 16)",2,"(4, 7)","[(160, 164), (32, 16)]"
,2,"(6, 7)","[(138, 181), (32, 16)]"
,3,"(0, 1, 2)","[(157, 239), (223, 168), (191, 147)]"
,3,"(0, 1, 5)","[(157, 239), (223, 168), (155, 184)]"
,3,"(0, 5, 6)","[(157, 239), (155, 184), (138, 181)]"
,3,"(0, 6, 7)","[(157, 239), (138, 181), (32, 16)]"
,3,"(1, 2, 3)","[(223, 168), (191, 147), (175, 160)]"
,3,"(1, 2, 7)","[(223, 168), (191, 147), (32, 16)]"
,3,"(2, 3, 7)","[(191, 147), (175, 160), (32, 16)]"
,3,"(2, 4, 7)","[(191, 147), (160, 164), (32, 16)]"
,3,"(4, 6, 7)","[(160, 164), (138, 181), (32, 16)]"
,3,"(5, 6, 7)","[(155, 184), (138, 181), (32, 16)]"
,4,"(0, 1, 2, 3)","[(157, 239), (223, 168), (191, 147), (175, 160)]"
,4,"(0, 1, 2, 5)","[(157, 239), (223, 168), (191, 147), (155, 184)]"
,4,"(0, 1, 3, 5)","[(157, 239), (223, 168), (175, 160), (155, 184)]"
,4,"(0, 1, 5, 6)","[(157, 239), (223, 168), (155, 184), (138, 181)]"
,4,"(0, 4, 5, 6)","[(157, 239), (160, 164), (155, 184), (138, 181)]"
,4,"(0, 5, 6, 7)","[(157, 239), (155, 184), (138, 181), (32, 16)]"
