PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(97, 202)",2,"(0, 1)","[(97, 202), (243, 221)]"
"(243, 221)",2,"(0, 3)","[(97, 202), (125, 175)]"
"(162, 170)",2,"(0, 5)","[(97, 202), (107, 162)]"
"(125, 175)",2,"(0, 7)","[(97, 202), (75, 53)]"
"(124, 159)",2,"(1, 2)","[(243, 221), (162, 170)]"
"(107, 162)",2,"(1, 7)","[(243, 221), (75, 53)]"
"(95, 110)",2,"(6, 7)","[(95, 110), (75, 53)]"
"(75, 53)",3,"(0, 1, 2)","[(97, 202), (243, 221), (162, 170)]"
,3,"(0, 1, 3)","[(97, 202), (243, 221), (125, 175)]"
,3,"(0, 3, 5)","[(97, 202), (125, 175), (107, 162)]"
,3,"(0, 5, 6)","[(97, 202), (107, 162), (95, 110)]"
,3,"(0, 5, 7)","[(97, 202), (107, 162), (75, 53)]"
,3,"(0, 6, 7)","[(97, 202), (95, 110), (75, 53)]"
,3,"(1, 2, 3)","[(243, 221), (162, 170), (125, 175)]"
,3,"(1, 2, 4)","[(243, 221), (162, 170), (124, 159)]"
,3,"(1, 2, 7)","[(243, 221), (162, 170), (75, 53)]"
,3,"(1, 6, 7)","[(243, 221), (95, 110), (75, 53)]"
,3,"(2, 6, 7)","[(162, 170), (95, 110), (75, 53)]"
,3,"(4, 6, 7)","[(124, 159), (95, 110), (75, 53)]"
,3,"(5, 6, 7)","[(107, 162), (95, 110), (75, 53)]"
,4,"(0, 1, 2, 3)","[(97, 202), (243, 221), (162, 170), (125, 175)]"
,4,"(0, 1, 3, 5)","[(97, 202), (243, 221), (125, 175), (107, 162)]"
,4,"(0, 3, 4, 5)","[(97, 202), (125, 175), (124, 159), (107, 162)]"
,4,"(0, 3, 5, 6)","[(97, 202), (125, 175), (107, 162), (95, 110)]"
,4,"(0, 5, 6, 7)","[(97, 202), (107, 162), (95, 110), (75, 53)]"
