PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(41, 206)",2,"(0, 1)","[(41, 206), (96, 229)]"
"(96, 229)",2,"(0, 6)","[(41, 206), (48, 165)]"
"(218, 202)",2,"(0, 7)","[(41, 206), (21, 27)]"
"(144, 192)",2,"(1, 2)","[(96, 229), (218, 202)]"
"(160, 169)",2,"(2, 3)","[(218, 202), (144, 192)]"
"(71, 191)",2,"(2, 4)","[(218, 202), (160, 169)]"
"(48, 165)",2,"(2, 7)","[(218, 202), (21, 27)]"
"(21, 27)",2,"(4, 7)","[(160, 169), (21, 27)]"
,2,"(6, 7)","[(48, 165), (21, 27)]"
,3,"(0, 1, 2)","[(41, 206), (96, 229), (218, 202)]"
,3,"(0, 1, 5)","[(41, 206), (96, 229), (71, 191)]"
,3,"(0, 1, 6)","[(41, 206), (96, 229), (48, 165)]"
,3,"(0, 5, 6)","[(41, 206), (71, 191), (48, 165)]"
,3,"(0, 6, 7)","[(41, 206), (48, 165), (21, 27)]"
,3,"(1, 2, 3)","[(96, 229), (218, 202), (144, 192)]"
,3,"(2, 3, 4)","[(218, 202), (144, 192), (160, 169)]"
,3,"(2, 4, 7)","[(218, 202), (160, 169), (21, 27)]"
,3,"(4, 6, 7)","[(160, 169), (48, 165), (21, 27)]"
,3,"(5, 6, 7)","[(71, 191), (48, 165), (21, 27)]"
,4,"(0, 1, 2, 3)","[(41, 206), (96, 229), (218, 202), (144, 192)]"
,4,"(0, 1, 2, 5)","[(41, 206), (96, 229), (218, 202), (71, 191)]"
,4,"(0, 1, 3, 5)","[(41, 206), (96, 229), (144, 192), (71, 191)]"
,4,"(0, 1, 5, 6)","[(41, 206), (96, 229), (71, 191), (48, 165)]"
,4,"(0, 5, 6, 7)","[(41, 206), (71, 191), (48, 165), (21, 27)]"
