PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(3, 196)",2,"(0, 1)","[(3, 196), (252, 243)]"
"(252, 243)",2,"(0, 6)","[(3, 196), (70, 148)]"
"(235, 158)",2,"(0, 7)","[(3, 196), (213, 12)]"
"(163, 163)",2,"(1, 2)","[(252, 243), (235, 158)]"
"(123, 169)",2,"(1, 7)","[(252, 243), (213, 12)]"
"(168, 156)",2,"(2, 7)","[(235, 158), (213, 12)]"
"(70, 148)",2,"(6, 7)","[(70, 148), (213, 12)]"
"(213, 12)",3,"(0, 1, 2)","[(3, 196), (252, 243), (235, 158)]"
,3,"(0, 1, 4)","[(3, 196), (252, 243), (123, 169)]"
,3,"(0, 1, 6)","[(3, 196), (252, 243), (70, 148)]"
,3,"(0, 4, 6)","[(3, 196), (123, 169), (70, 148)]"
,3,"(0, 6, 7)","[(3, 196), (70, 148), (213, 12)]"
,3,"(1, 2, 3)","[(252, 243), (235, 158), (163, 163)]"
,3,"(1, 2, 5)","[(252, 243), (235, 158), (168, 156)]"
,3,"(1, 2, 7)","[(252, 243), (235, 158), (213, 12)]"
,3,"(2, 5, 7)","[(235, 158), (168, 156), (213, 12)]"
,3,"(2, 6, 7)","[(235, 158), (70, 148), (213, 12)]"
,3,"(5, 6, 7)","[(168, 156), (70, 148), (213, 12)]"
,4,"(0, 1, 2, 3)","[(3, 196), (252, 243), (235, 158), (163, 163)]"
,4,"(0, 1, 2, 4)","[(3, 196), (252, 243), (235, 158), (123, 169)]"
,4,"(0, 1, 3, 4)","[(3, 196), (252, 243), (163, 163), (123, 169)]"
,4,"(0, 1, 4, 6)","[(3, 196), (252, 243), (123, 169), (70, 148)]"
,4,"(0, 3, 4, 6)","[(3, 196), (163, 163), (123, 169), (70, 148)]"
,4,"(0, 4, 6, 7)","[(3, 196), (123, 169), (70, 148), (213, 12)]"
,4,"(0, 5, 6, 7)","[(3, 196), (168, 156), (70, 148), (213, 12)]"
