PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(252, 57)",2,"(0, 1)","[(252, 57), (26, 51)]"
"(26, 51)",2,"(0, 3)","[(252, 57), (214, 69)]"
"(78, 80)",2,"(0, 7)","[(252, 57), (230, 204)]"
"(214, 69)",2,"(1, 2)","[(26, 51), (78, 80)]"
"(189, 81)",2,"(1, 7)","[(26, 51), (230, 204)]"
"(178, 94)",2,"(2, 7)","[(78, 80), (230, 204)]"
"(173, 106)",2,"(6, 7)","[(173, 106), (230, 204)]"
"(230, 204)",3,"(0, 1, 2)","[(252, 57), (26, 51), (78, 80)]"
,3,"(0, 1, 3)","[(252, 57), (26, 51), (214, 69)]"
,3,"(0, 3, 4)","[(252, 57), (214, 69), (189, 81)]"
,3,"(0, 3, 7)","[(252, 57), (214, 69), (230, 204)]"
,3,"(0, 6, 7)","[(252, 57), (173, 106), (230, 204)]"
,3,"(1, 2, 3)","[(26, 51), (78, 80), (214, 69)]"
,3,"(1, 2, 4)","[(26, 51), (78, 80), (189, 81)]"
,3,"(1, 2, 5)","[(26, 51), (78, 80), (178, 94)]"
,3,"(1, 2, 6)","[(26, 51), (78, 80), (173, 106)]"
,3,"(1, 2, 7)","[(26, 51), (78, 80), (230, 204)]"
,3,"(2, 6, 7)","[(78, 80), (173, 106), (230, 204)]"
,3,"(5, 6, 7)","[(178, 94), (173, 106), (230, 204)]"
,4,"(0, 1, 2, 3)","[(252, 57), (26, 51), (78, 80), (214, 69)]"
,4,"(0, 1, 3, 4)","[(252, 57), (26, 51), (214, 69), (189, 81)]"
,4,"(0, 3, 4, 5)","[(252, 57), (214, 69), (189, 81), (178, 94)]"
,4,"(0, 3, 4, 7)","[(252, 57), (214, 69), (189, 81), (230, 204)]"
,4,"(0, 3, 6, 7)","[(252, 57), (214, 69), (173, 106), (230, 204)]"
,4,"(0, 5, 6, 7)","[(252, 57), (178, 94), (173, 106), (230, 204)]"
