PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(196, 193)",2,"(0, 1)","[(196, 193), (231, 63)]"
"(231, 63)",2,"(0, 3)","[(196, 193), (172, 144)]"
"(166, 118)",2,"(0, 6)","[(196, 193), (159, 149)]"
"(172, 144)",2,"(0, 7)","[(196, 193), (24, 62)]"
"(133, 87)",2,"(1, 2)","[(231, 63), (166, 118)]"
"(129, 95)",2,"(1, 4)","[(231, 63), (133, 87)]"
"(159, 149)",2,"(1, 7)","[(231, 63), (24, 62)]"
"(24, 62)",2,"(4, 7)","[(133, 87), (24, 62)]"
,2,"(5, 7)","[(129, 95), (24, 62)]"
,2,"(6, 7)","[(159, 149), (24, 62)]"
,3,"(0, 1, 2)","[(196, 193), (231, 63), (166, 118)]"
,3,"(0, 1, 3)","[(196, 193), (231, 63), (172, 144)]"
,3,"(0, 3, 6)","[(196, 193), (172, 144), (159, 149)]"
,3,"(0, 6, 7)","[(196, 193), (159, 149), (24, 62)]"
,3,"(1, 2, 3)","[(231, 63), (166, 118), (172, 144)]"
,3,"(1, 2, 4)","[(231, 63), (166, 118), (133, 87)]"
,3,"(1, 4, 5)","[(231, 63), (133, 87), (129, 95)]"
,3,"(1, 4, 7)","[(231, 63), (133, 87), (24, 62)]"
,3,"(4, 5, 7)","[(133, 87), (129, 95), (24, 62)]"
,3,"(5, 6, 7)","[(129, 95), (159, 149), (24, 62)]"
,4,"(0, 1, 2, 3)","[(196, 193), (231, 63), (166, 118), (172, 144)]"
,4,"(0, 1, 3, 6)","[(196, 193), (231, 63), (172, 144), (159, 149)]"
,4,"(0, 2, 3, 6)","[(196, 193), (166, 118), (172, 144), (159, 149)]"
,4,"(0, 3, 6, 7)","[(196, 193), (172, 144), (159, 149), (24, 62)]"
,4,"(0, 5, 6, 7)","[(196, 193), (129, 95), (159, 149), (24, 62)]"
