PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(215, 17)",2,"(0, 1)","[(215, 17), (33, 190)]"
"(33, 190)",2,"(0, 2)","[(215, 17), (105, 148)]"
"(105, 148)",2,"(0, 5)","[(215, 17), (188, 140)]"
"(103, 192)",2,"(0, 6)","[(215, 17), (204, 156)]"
"(161, 178)",2,"(0, 7)","[(215, 17), (222, 238)]"
"(188, 140)",2,"(1, 2)","[(33, 190), (105, 148)]"
"(204, 156)",2,"(1, 3)","[(33, 190), (103, 192)]"
"(222, 238)",2,"(1, 7)","[(33, 190), (222, 238)]"
,2,"(3, 7)","[(103, 192), (222, 238)]"
,2,"(4, 7)","[(161, 178), (222, 238)]"
,2,"(6, 7)","[(204, 156), (222, 238)]"
,3,"(0, 1, 2)","[(215, 17), (33, 190), (105, 148)]"
,3,"(0, 2, 5)","[(215, 17), (105, 148), (188, 140)]"
,3,"(0, 5, 6)","[(215, 17), (188, 140), (204, 156)]"
,3,"(0, 6, 7)","[(215, 17), (204, 156), (222, 238)]"
,3,"(1, 2, 3)","[(33, 190), (105, 148), (103, 192)]"
,3,"(1, 3, 7)","[(33, 190), (103, 192), (222, 238)]"
,3,"(3, 4, 7)","[(103, 192), (161, 178), (222, 238)]"
,3,"(4, 6, 7)","[(161, 178), (204, 156), (222, 238)]"
,3,"(5, 6, 7)","[(188, 140), (204, 156), (222, 238)]"
,4,"(0, 1, 2, 3)","[(215, 17), (33, 190), (105, 148), (103, 192)]"
,4,"(0, 1, 2, 5)","[(215, 17), (33, 190), (105, 148), (188, 140)]"
,4,"(0, 2, 5, 6)","[(215, 17), (105, 148), (188, 140), (204, 156)]"
,4,"(0, 4, 5, 6)","[(215, 17), (161, 178), (188, 140), (204, 156)]"
,4,"(0, 5, 6, 7)","[(215, 17), (188, 140), (204, 156), (222, 238)]"
