PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(250, 164)",2,"(0, 1)","[(250, 164), (6, 51)]"
"(6, 51)",2,"(0, 3)","[(250, 164), (104, 115)]"
"(32, 82)",2,"(0, 5)","[(250, 164), (163, 177)]"
"(104, 115)",2,"(0, 7)","[(250, 164), (106, 205)]"
"(94, 117)",2,"(1, 2)","[(6, 51), (32, 82)]"
"(163, 177)",2,"(1, 7)","[(6, 51), (106, 205)]"
"(146, 183)",2,"(2, 7)","[(32, 82), (106, 205)]"
"(106, 205)",2,"(6, 7)","[(146, 183), (106, 205)]"
,3,"(0, 1, 2)","[(250, 164), (6, 51), (32, 82)]"
,3,"(0, 1, 3)","[(250, 164), (6, 51), (104, 115)]"
,3,"(0, 3, 4)","[(250, 164), (104, 115), (94, 117)]"
,3,"(0, 3, 5)","[(250, 164), (104, 115), (163, 177)]"
,3,"(0, 5, 6)","[(250, 164), (163, 177), (146, 183)]"
,3,"(0, 5, 7)","[(250, 164), (163, 177), (106, 205)]"
,3,"(0, 6, 7)","[(250, 164), (146, 183), (106, 205)]"
,3,"(1, 2, 3)","[(6, 51), (32, 82), (104, 115)]"
,3,"(1, 2, 4)","[(6, 51), (32, 82), (94, 117)]"
,3,"(1, 2, 7)","[(6, 51), (32, 82), (106, 205)]"
,3,"(2, 6, 7)","[(32, 82), (146, 183), (106, 205)]"
,3,"(5, 6, 7)","[(163, 177), (146, 183), (106, 205)]"
,4,"(0, 1, 2, 3)","[(250, 164), (6, 51), (32, 82), (104, 115)]"
,4,"(0, 1, 3, 4)","[(250, 164), (6, 51), (104, 115), (94, 117)]"
,4,"(0, 3, 4, 5)","[(250, 164), (104, 115), (94, 117), (163, 177)]"
,4,"(0, 3, 5, 6)","[(250, 164), (104, 115), (163, 177), (146, 183)]"
,4,"(0, 5, 6, 7)","[(250, 164), (163, 177), (146, 183), (106, 205)]"
