PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(221, 231)",2,"(0, 1)","[(221, 231), (242, 162)]"
"(242, 162)",2,"(0, 5)","[(221, 231), (191, 192)]"
"(236, 145)",2,"(0, 7)","[(221, 231), (13, 24)]"
"(234, 68)",2,"(1, 2)","[(242, 162), (236, 145)]"
"(201, 175)",2,"(1, 3)","[(242, 162), (234, 68)]"
"(191, 192)",2,"(2, 3)","[(236, 145), (234, 68)]"
"(84, 74)",2,"(3, 7)","[(234, 68), (13, 24)]"
"(13, 24)",2,"(6, 7)","[(84, 74), (13, 24)]"
,3,"(0, 1, 2)","[(221, 231), (242, 162), (236, 145)]"
,3,"(0, 1, 5)","[(221, 231), (242, 162), (191, 192)]"
,3,"(0, 4, 5)","[(221, 231), (201, 175), (191, 192)]"
,3,"(0, 5, 7)","[(221, 231), (191, 192), (13, 24)]"
,3,"(0, 6, 7)","[(221, 231), (84, 74), (13, 24)]"
,3,"(1, 2, 3)","[(242, 162), (236, 145), (234, 68)]"
,3,"(2, 3, 7)","[(236, 145), (234, 68), (13, 24)]"
,3,"(3, 6, 7)","[(234, 68), (84, 74), (13, 24)]"
,3,"(5, 6, 7)","[(191, 192), (84, 74), (13, 24)]"
,4,"(0, 1, 2, 3)","[(221, 231), (242, 162), (236, 145), (234, 68)]"
,4,"(0, 1, 2, 4)","[(221, 231), (242, 162), (236, 145), (201, 175)]"
,4,"(0, 1, 2, 5)","[(221, 231), (242, 162), (236, 145), (191, 192)]"
,4,"(0, 1, 4, 5)","[(221, 231), (242, 162), (201, 175), (191, 192)]"
,4,"(0, 4, 5, 6)","[(221, 231), (201, 175), (191, 192), (84, 74)]"
,4,"(0, 4, 5, 7)","[(221, 231), (201, 175), (191, 192), (13, 24)]"
,4,"(0, 5, 6, 7)","[(221, 231), (191, 192), (84, 74), (13, 24)]"
