PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(1, 11)",2,"(0, 1)","[(1, 11), (210, 245)]"
"(210, 245)",2,"(0, 6)","[(1, 11), (208, 88)]"
"(237, 207)",2,"(0, 7)","[(1, 11), (255, 77)]"
"(224, 174)",2,"(1, 2)","[(210, 245), (237, 207)]"
"(214, 132)",2,"(2, 7)","[(237, 207), (255, 77)]"
"(228, 118)",2,"(5, 7)","[(228, 118), (255, 77)]"
"(208, 88)",2,"(6, 7)","[(208, 88), (255, 77)]"
"(255, 77)",3,"(0, 1, 2)","[(1, 11), (210, 245), (237, 207)]"
,3,"(0, 1, 3)","[(1, 11), (210, 245), (224, 174)]"
,3,"(0, 1, 4)","[(1, 11), (210, 245), (214, 132)]"
,3,"(0, 1, 6)","[(1, 11), (210, 245), (208, 88)]"
,3,"(0, 4, 6)","[(1, 11), (214, 132), (208, 88)]"
,3,"(0, 6, 7)","[(1, 11), (208, 88), (255, 77)]"
,3,"(1, 2, 3)","[(210, 245), (237, 207), (224, 174)]"
,3,"(1, 2, 7)","[(210, 245), (237, 207), (255, 77)]"
,3,"(2, 3, 7)","[(237, 207), (224, 174), (255, 77)]"
,3,"(2, 5, 7)","[(237, 207), (228, 118), (255, 77)]"
,3,"(5, 6, 7)","[(228, 118), (208, 88), (255, 77)]"
,4,"(0, 1, 2, 3)","[(1, 11), (210, 245), (237, 207), (224, 174)]"
,4,"(0, 1, 3, 4)","[(1, 11), (210, 245), (224, 174), (214, 132)]"
,4,"(0, 1, 4, 6)","[(1, 11), (210, 245), (214, 132), (208, 88)]"
,4,"(0, 4, 5, 6)","[(1, 11), (214, 132), (228, 118), (208, 88)]"
,4,"(0, 4, 6, 7)","[(1, 11), (214, 132), (208, 88), (255, 77)]"
,4,"(0, 5, 6, 7)","[(1, 11), (228, 118), (208, 88), (255, 77)]"
