PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(37, 31)",2,"(0, 1)","[(37, 31), (22, 57)]"
"(22, 57)",2,"(0, 7)","[(37, 31), (213, 78)]"
"(182, 211)",2,"(1, 2)","[(22, 57), (182, 211)]"
"(233, 228)",2,"(2, 3)","[(182, 211), (233, 228)]"
"(200, 169)",2,"(3, 5)","[(233, 228), (215, 151)]"
"(215, 151)",2,"(3, 7)","[(233, 228), (213, 78)]"
"(188, 90)",2,"(5, 7)","[(215, 151), (213, 78)]"
"(213, 78)",2,"(6, 7)","[(188, 90), (213, 78)]"
,3,"(0, 1, 2)","[(37, 31), (22, 57), (182, 211)]"
,3,"(0, 1, 6)","[(37, 31), (22, 57), (188, 90)]"
,3,"(0, 1, 7)","[(37, 31), (22, 57), (213, 78)]"
,3,"(0, 6, 7)","[(37, 31), (188, 90), (213, 78)]"
,3,"(1, 2, 3)","[(22, 57), (182, 211), (233, 228)]"
,3,"(2, 3, 4)","[(182, 211), (233, 228), (200, 169)]"
,3,"(2, 3, 5)","[(182, 211), (233, 228), (215, 151)]"
,3,"(3, 4, 5)","[(233, 228), (200, 169), (215, 151)]"
,3,"(3, 5, 7)","[(233, 228), (215, 151), (213, 78)]"
,3,"(5, 6, 7)","[(215, 151), (188, 90), (213, 78)]"
,4,"(0, 1, 2, 3)","[(37, 31), (22, 57), (182, 211), (233, 228)]"
,4,"(0, 1, 2, 4)","[(37, 31), (22, 57), (182, 211), (200, 169)]"
,4,"(0, 1, 2, 6)","[(37, 31), (22, 57), (182, 211), (188, 90)]"
,4,"(0, 1, 6, 7)","[(37, 31), (22, 57), (188, 90), (213, 78)]"
,4,"(0, 5, 6, 7)","[(37, 31), (215, 151), (188, 90), (213, 78)]"
