PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(20, 21)",2,"(0, 1)","[(20, 21), (14, 38)]"
"(14, 38)",2,"(0, 7)","[(20, 21), (242, 147)]"
"(178, 229)",2,"(1, 2)","[(14, 38), (178, 229)]"
"(192, 220)",2,"(2, 3)","[(178, 229), (192, 220)]"
"(198, 197)",2,"(3, 7)","[(192, 220), (242, 147)]"
"(196, 178)",2,"(4, 7)","[(198, 197), (242, 147)]"
"(203, 145)",2,"(6, 7)","[(203, 145), (242, 147)]"
"(242, 147)",3,"(0, 1, 2)","[(20, 21), (14, 38), (178, 229)]"
,3,"(0, 1, 6)","[(20, 21), (14, 38), (203, 145)]"
,3,"(0, 1, 7)","[(20, 21), (14, 38), (242, 147)]"
,3,"(0, 6, 7)","[(20, 21), (203, 145), (242, 147)]"
,3,"(1, 2, 3)","[(14, 38), (178, 229), (192, 220)]"
,3,"(2, 3, 4)","[(178, 229), (192, 220), (198, 197)]"
,3,"(2, 3, 7)","[(178, 229), (192, 220), (242, 147)]"
,3,"(3, 4, 7)","[(192, 220), (198, 197), (242, 147)]"
,3,"(4, 6, 7)","[(198, 197), (203, 145), (242, 147)]"
,3,"(5, 6, 7)","[(196, 178), (203, 145), (242, 147)]"
,4,"(0, 1, 2, 3)","[(20, 21), (14, 38), (178, 229), (192, 220)]"
,4,"(0, 1, 2, 5)","[(20, 21), (14, 38), (178, 229), (196, 178)]"
,4,"(0, 1, 2, 6)","[(20, 21), (14, 38), (178, 229), (203, 145)]"
,4,"(0, 1, 5, 6)","[(20, 21), (14, 38), (196, 178), (203, 145)]"
,4,"(0, 1, 6, 7)","[(20, 21), (14, 38), (203, 145), (242, 147)]"
,4,"(0, 5, 6, 7)","[(20, 21), (196, 178), (203, 145), (242, 147)]"
