PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(37, 55)",2,"(0, 1)","[(37, 55), (14, 52)]"
"(14, 52)",2,"(0, 7)","[(37, 55), (234, 170)]"
"(50, 111)",2,"(1, 2)","[(14, 52), (50, 111)]"
"(203, 204)",2,"(2, 3)","[(50, 111), (203, 204)]"
"(204, 191)",2,"(3, 4)","[(203, 204), (204, 191)]"
"(242, 201)",2,"(3, 5)","[(203, 204), (242, 201)]"
"(175, 146)",2,"(5, 7)","[(242, 201), (234, 170)]"
"(234, 170)",2,"(6, 7)","[(175, 146), (234, 170)]"
,3,"(0, 1, 2)","[(37, 55), (14, 52), (50, 111)]"
,3,"(0, 1, 6)","[(37, 55), (14, 52), (175, 146)]"
,3,"(0, 1, 7)","[(37, 55), (14, 52), (234, 170)]"
,3,"(0, 6, 7)","[(37, 55), (175, 146), (234, 170)]"
,3,"(1, 2, 3)","[(14, 52), (50, 111), (203, 204)]"
,3,"(2, 3, 4)","[(50, 111), (203, 204), (204, 191)]"
,3,"(3, 4, 5)","[(203, 204), (204, 191), (242, 201)]"
,3,"(3, 5, 7)","[(203, 204), (242, 201), (234, 170)]"
,3,"(4, 5, 7)","[(204, 191), (242, 201), (234, 170)]"
,3,"(5, 6, 7)","[(242, 201), (175, 146), (234, 170)]"
,4,"(0, 1, 2, 3)","[(37, 55), (14, 52), (50, 111), (203, 204)]"
,4,"(0, 1, 2, 6)","[(37, 55), (14, 52), (50, 111), (175, 146)]"
,4,"(0, 1, 6, 7)","[(37, 55), (14, 52), (175, 146), (234, 170)]"
,4,"(0, 5, 6, 7)","[(37, 55), (242, 201), (175, 146), (234, 170)]"
