PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(253, 232)",2,"(0, 1)","[(253, 232), (117, 24)]"
"(117, 24)",2,"(0, 3)","[(253, 232), (131, 193)]"
"(61, 166)",2,"(0, 6)","[(253, 232), (127, 209)]"
"(131, 193)",2,"(0, 7)","[(253, 232), (3, 191)]"
"(97, 195)",2,"(1, 2)","[(117, 24), (61, 166)]"
"(124, 204)",2,"(1, 7)","[(117, 24), (3, 191)]"
"(127, 209)",2,"(2, 7)","[(61, 166), (3, 191)]"
"(3, 191)",2,"(4, 7)","[(97, 195), (3, 191)]"
,2,"(6, 7)","[(127, 209), (3, 191)]"
,3,"(0, 1, 2)","[(253, 232), (117, 24), (61, 166)]"
,3,"(0, 1, 3)","[(253, 232), (117, 24), (131, 193)]"
,3,"(0, 3, 6)","[(253, 232), (131, 193), (127, 209)]"
,3,"(0, 5, 6)","[(253, 232), (124, 204), (127, 209)]"
,3,"(0, 6, 7)","[(253, 232), (127, 209), (3, 191)]"
,3,"(1, 2, 3)","[(117, 24), (61, 166), (131, 193)]"
,3,"(1, 2, 7)","[(117, 24), (61, 166), (3, 191)]"
,3,"(2, 4, 7)","[(61, 166), (97, 195), (3, 191)]"
,3,"(4, 6, 7)","[(97, 195), (127, 209), (3, 191)]"
,3,"(5, 6, 7)","[(124, 204), (127, 209), (3, 191)]"
,4,"(0, 1, 2, 3)","[(253, 232), (117, 24), (61, 166), (131, 193)]"
,4,"(0, 1, 3, 5)","[(253, 232), (117, 24), (131, 193), (124, 204)]"
,4,"(0, 1, 3, 6)","[(253, 232), (117, 24), (131, 193), (127, 209)]"
,4,"(0, 3, 5, 6)","[(253, 232), (131, 193), (124, 204), (127, 209)]"
,4,"(0, 4, 5, 6)","[(253, 232), (97, 195), (124, 204), (127, 209)]"
,4,"(0, 5, 6, 7)","[(253, 232), (124, 204), (127, 209), (3, 191)]"
