PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(244, 51)",2,"(0, 1)","[(244, 51), (36, 107)]"
"(36, 107)",2,"(0, 7)","[(244, 51), (227, 113)]"
"(11, 170)",2,"(1, 2)","[(36, 107), (11, 170)]"
"(104, 136)",2,"(2, 6)","[(11, 170), (24, 204)]"
"(133, 121)",2,"(6, 7)","[(24, 204), (227, 113)]"
"(116, 137)",3,"(0, 1, 2)","[(244, 51), (36, 107), (11, 170)]"
"(24, 204)",3,"(0, 1, 4)","[(244, 51), (36, 107), (133, 121)]"
"(227, 113)",3,"(0, 1, 7)","[(244, 51), (36, 107), (227, 113)]"
,3,"(0, 4, 7)","[(244, 51), (133, 121), (227, 113)]"
,3,"(0, 5, 7)","[(244, 51), (116, 137), (227, 113)]"
,3,"(0, 6, 7)","[(244, 51), (24, 204), (227, 113)]"
,3,"(1, 2, 3)","[(36, 107), (11, 170), (104, 136)]"
,3,"(1, 2, 6)","[(36, 107), (11, 170), (24, 204)]"
,3,"(2, 3, 6)","[(11, 170), (104, 136), (24, 204)]"
,3,"(2, 5, 6)","[(11, 170), (116, 137), (24, 204)]"
,3,"(2, 6, 7)","[(11, 170), (24, 204), (227, 113)]"
,3,"(5, 6, 7)","[(116, 137), (24, 204), (227, 113)]"
,4,"(0, 1, 2, 3)","[(244, 51), (36, 107), (11, 170), (104, 136)]"
,4,"(0, 1, 2, 4)","[(244, 51), (36, 107), (11, 170), (133, 121)]"
,4,"(0, 1, 3, 4)","[(244, 51), (36, 107), (104, 136), (133, 121)]"
,4,"(0, 1, 4, 7)","[(244, 51), (36, 107), (133, 121), (227, 113)]"
,4,"(0, 4, 5, 7)","[(244, 51), (133, 121), (116, 137), (227, 113)]"
,4,"(0, 5, 6, 7)","[(244, 51), (116, 137), (24, 204), (227, 113)]"
