PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(197, 213)",2,"(0, 1)","[(197, 213), (242, 42)]"
"(242, 42)",2,"(0, 5)","[(197, 213), (169, 92)]"
"(205, 61)",2,"(0, 7)","[(197, 213), (14, 60)]"
"(201, 55)",2,"(1, 2)","[(242, 42), (205, 61)]"
"(171, 86)",2,"(1, 3)","[(242, 42), (201, 55)]"
"(169, 92)",2,"(1, 7)","[(242, 42), (14, 60)]"
"(163, 88)",2,"(3, 7)","[(201, 55), (14, 60)]"
"(14, 60)",2,"(6, 7)","[(163, 88), (14, 60)]"
,3,"(0, 1, 2)","[(197, 213), (242, 42), (205, 61)]"
,3,"(0, 1, 5)","[(197, 213), (242, 42), (169, 92)]"
,3,"(0, 4, 5)","[(197, 213), (171, 86), (169, 92)]"
,3,"(0, 5, 6)","[(197, 213), (169, 92), (163, 88)]"
,3,"(0, 5, 7)","[(197, 213), (169, 92), (14, 60)]"
,3,"(0, 6, 7)","[(197, 213), (163, 88), (14, 60)]"
,3,"(1, 2, 3)","[(242, 42), (205, 61), (201, 55)]"
,3,"(1, 3, 7)","[(242, 42), (201, 55), (14, 60)]"
,3,"(2, 3, 7)","[(205, 61), (201, 55), (14, 60)]"
,3,"(3, 6, 7)","[(201, 55), (163, 88), (14, 60)]"
,3,"(4, 6, 7)","[(171, 86), (163, 88), (14, 60)]"
,3,"(5, 6, 7)","[(169, 92), (163, 88), (14, 60)]"
,4,"(0, 1, 2, 3)","[(197, 213), (242, 42), (205, 61), (201, 55)]"
,4,"(0, 1, 2, 5)","[(197, 213), (242, 42), (205, 61), (169, 92)]"
,4,"(0, 1, 4, 5)","[(197, 213), (242, 42), (171, 86), (169, 92)]"
,4,"(0, 4, 5, 6)","[(197, 213), (171, 86), (169, 92), (163, 88)]"
,4,"(0, 5, 6, 7)","[(197, 213), (169, 92), (163, 88), (14, 60)]"
