PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(12, 232)",2,"(0, 1)","[(12, 232), (243, 69)]"
"(243, 69)",2,"(0, 3)","[(12, 232), (76, 173)]"
"(204, 70)",2,"(0, 4)","[(12, 232), (38, 190)]"
"(76, 173)",2,"(0, 7)","[(12, 232), (8, 28)]"
"(38, 190)",2,"(1, 2)","[(243, 69), (204, 70)]"
"(32, 135)",2,"(1, 7)","[(243, 69), (8, 28)]"
"(33, 93)",2,"(2, 7)","[(204, 70), (8, 28)]"
"(8, 28)",2,"(6, 7)","[(33, 93), (8, 28)]"
,3,"(0, 1, 2)","[(12, 232), (243, 69), (204, 70)]"
,3,"(0, 1, 3)","[(12, 232), (243, 69), (76, 173)]"
,3,"(0, 3, 4)","[(12, 232), (76, 173), (38, 190)]"
,3,"(0, 4, 5)","[(12, 232), (38, 190), (32, 135)]"
,3,"(0, 4, 7)","[(12, 232), (38, 190), (8, 28)]"
,3,"(0, 5, 7)","[(12, 232), (32, 135), (8, 28)]"
,3,"(0, 6, 7)","[(12, 232), (33, 93), (8, 28)]"
,3,"(1, 2, 3)","[(243, 69), (204, 70), (76, 173)]"
,3,"(1, 2, 7)","[(243, 69), (204, 70), (8, 28)]"
,3,"(2, 6, 7)","[(204, 70), (33, 93), (8, 28)]"
,3,"(5, 6, 7)","[(32, 135), (33, 93), (8, 28)]"
,4,"(0, 1, 2, 3)","[(12, 232), (243, 69), (204, 70), (76, 173)]"
,4,"(0, 1, 3, 4)","[(12, 232), (243, 69), (76, 173), (38, 190)]"
,4,"(0, 3, 4, 5)","[(12, 232), (76, 173), (38, 190), (32, 135)]"
,4,"(0, 4, 5, 6)","[(12, 232), (38, 190), (32, 135), (33, 93)]"
,4,"(0, 4, 5, 7)","[(12, 232), (38, 190), (32, 135), (8, 28)]"
,4,"(0, 5, 6, 7)","[(12, 232), (32, 135), (33, 93), (8, 28)]"
