PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(104, 222)",2,"(0, 1)","[(104, 222), (123, 219)]"
"(123, 219)",2,"(0, 5)","[(104, 222), (93, 207)]"
"(234, 159)",2,"(0, 7)","[(104, 222), (4, 148)]"
"(251, 34)",2,"(1, 2)","[(123, 219), (234, 159)]"
"(146, 160)",2,"(2, 3)","[(234, 159), (251, 34)]"
"(93, 207)",2,"(3, 7)","[(251, 34), (4, 148)]"
"(43, 168)",2,"(6, 7)","[(43, 168), (4, 148)]"
"(4, 148)",3,"(0, 1, 2)","[(104, 222), (123, 219), (234, 159)]"
,3,"(0, 1, 5)","[(104, 222), (123, 219), (93, 207)]"
,3,"(0, 5, 7)","[(104, 222), (93, 207), (4, 148)]"
,3,"(0, 6, 7)","[(104, 222), (43, 168), (4, 148)]"
,3,"(1, 2, 3)","[(123, 219), (234, 159), (251, 34)]"
,3,"(2, 3, 4)","[(234, 159), (251, 34), (146, 160)]"
,3,"(2, 3, 7)","[(234, 159), (251, 34), (4, 148)]"
,3,"(3, 4, 7)","[(251, 34), (146, 160), (4, 148)]"
,3,"(3, 6, 7)","[(251, 34), (43, 168), (4, 148)]"
,3,"(5, 6, 7)","[(93, 207), (43, 168), (4, 148)]"
,4,"(0, 1, 2, 3)","[(104, 222), (123, 219), (234, 159), (251, 34)]"
,4,"(0, 1, 2, 4)","[(104, 222), (123, 219), (234, 159), (146, 160)]"
,4,"(0, 1, 2, 5)","[(104, 222), (123, 219), (234, 159), (93, 207)]"
,4,"(0, 1, 5, 6)","[(104, 222), (123, 219), (93, 207), (43, 168)]"
,4,"(0, 1, 5, 7)","[(104, 222), (123, 219), (93, 207), (4, 148)]"
,4,"(0, 5, 6, 7)","[(104, 222), (93, 207), (43, 168), (4, 148)]"
