PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(248, 20)",2,"(0, 1)","[(248, 20), (8, 27)]"
"(8, 27)",2,"(0, 7)","[(248, 20), (181, 206)]"
"(16, 162)",2,"(1, 2)","[(8, 27), (16, 162)]"
"(53, 159)",2,"(2, 3)","[(16, 162), (53, 159)]"
"(80, 161)",2,"(2, 6)","[(16, 162), (150, 236)]"
"(148, 207)",2,"(5, 6)","[(148, 207), (150, 236)]"
"(150, 236)",2,"(6, 7)","[(150, 236), (181, 206)]"
"(181, 206)",3,"(0, 1, 2)","[(248, 20), (8, 27), (16, 162)]"
,3,"(0, 1, 3)","[(248, 20), (8, 27), (53, 159)]"
,3,"(0, 1, 4)","[(248, 20), (8, 27), (80, 161)]"
,3,"(0, 1, 7)","[(248, 20), (8, 27), (181, 206)]"
,3,"(0, 5, 7)","[(248, 20), (148, 207), (181, 206)]"
,3,"(0, 6, 7)","[(248, 20), (150, 236), (181, 206)]"
,3,"(1, 2, 3)","[(8, 27), (16, 162), (53, 159)]"
,3,"(2, 3, 4)","[(16, 162), (53, 159), (80, 161)]"
,3,"(2, 3, 6)","[(16, 162), (53, 159), (150, 236)]"
,3,"(2, 5, 6)","[(16, 162), (148, 207), (150, 236)]"
,3,"(5, 6, 7)","[(148, 207), (150, 236), (181, 206)]"
,4,"(0, 1, 2, 3)","[(248, 20), (8, 27), (16, 162), (53, 159)]"
,4,"(0, 1, 3, 4)","[(248, 20), (8, 27), (53, 159), (80, 161)]"
,4,"(0, 1, 4, 7)","[(248, 20), (8, 27), (80, 161), (181, 206)]"
,4,"(0, 1, 5, 7)","[(248, 20), (8, 27), (148, 207), (181, 206)]"
,4,"(0, 5, 6, 7)","[(248, 20), (148, 207), (150, 236), (181, 206)]"
