PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(166, 230)",2,"(0, 1)","[(166, 230), (189, 219)]"
"(189, 219)",2,"(0, 7)","[(166, 230), (117, 236)]"
"(218, 185)",2,"(1, 2)","[(189, 219), (218, 185)]"
"(232, 19)",2,"(2, 3)","[(218, 185), (232, 19)]"
"(119, 195)",2,"(3, 5)","[(232, 19), (24, 186)]"
"(24, 186)",2,"(5, 6)","[(24, 186), (84, 212)]"
"(84, 212)",2,"(5, 7)","[(24, 186), (117, 236)]"
"(117, 236)",2,"(6, 7)","[(84, 212), (117, 236)]"
,3,"(0, 1, 2)","[(166, 230), (189, 219), (218, 185)]"
,3,"(0, 1, 7)","[(166, 230), (189, 219), (117, 236)]"
,3,"(0, 6, 7)","[(166, 230), (84, 212), (117, 236)]"
,3,"(1, 2, 3)","[(189, 219), (218, 185), (232, 19)]"
,3,"(2, 3, 4)","[(218, 185), (232, 19), (119, 195)]"
,3,"(2, 3, 5)","[(218, 185), (232, 19), (24, 186)]"
,3,"(3, 4, 5)","[(232, 19), (119, 195), (24, 186)]"
,3,"(3, 5, 6)","[(232, 19), (24, 186), (84, 212)]"
,3,"(4, 5, 6)","[(119, 195), (24, 186), (84, 212)]"
,3,"(5, 6, 7)","[(24, 186), (84, 212), (117, 236)]"
,4,"(0, 1, 2, 3)","[(166, 230), (189, 219), (218, 185), (232, 19)]"
,4,"(0, 1, 2, 7)","[(166, 230), (189, 219), (218, 185), (117, 236)]"
,4,"(0, 1, 6, 7)","[(166, 230), (189, 219), (84, 212), (117, 236)]"
,4,"(0, 5, 6, 7)","[(166, 230), (24, 186), (84, 212), (117, 236)]"
