PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(172, 223)",2,"(0, 1)","[(172, 223), (237, 157)]"
"(237, 157)",2,"(0, 3)","[(172, 223), (173, 206)]"
"(188, 134)",2,"(0, 7)","[(172, 223), (18, 33)]"
"(173, 206)",2,"(1, 2)","[(237, 157), (188, 134)]"
"(168, 164)",2,"(1, 7)","[(237, 157), (18, 33)]"
"(156, 135)",2,"(2, 7)","[(188, 134), (18, 33)]"
"(158, 173)",2,"(5, 7)","[(156, 135), (18, 33)]"
"(18, 33)",2,"(6, 7)","[(158, 173), (18, 33)]"
,3,"(0, 1, 2)","[(172, 223), (237, 157), (188, 134)]"
,3,"(0, 1, 3)","[(172, 223), (237, 157), (173, 206)]"
,3,"(0, 3, 6)","[(172, 223), (173, 206), (158, 173)]"
,3,"(0, 3, 7)","[(172, 223), (173, 206), (18, 33)]"
,3,"(0, 6, 7)","[(172, 223), (158, 173), (18, 33)]"
,3,"(1, 2, 3)","[(237, 157), (188, 134), (173, 206)]"
,3,"(1, 2, 4)","[(237, 157), (188, 134), (168, 164)]"
,3,"(1, 2, 5)","[(237, 157), (188, 134), (156, 135)]"
,3,"(1, 2, 7)","[(237, 157), (188, 134), (18, 33)]"
,3,"(2, 5, 7)","[(188, 134), (156, 135), (18, 33)]"
,3,"(5, 6, 7)","[(156, 135), (158, 173), (18, 33)]"
,4,"(0, 1, 2, 3)","[(172, 223), (237, 157), (188, 134), (173, 206)]"
,4,"(0, 1, 3, 4)","[(172, 223), (237, 157), (173, 206), (168, 164)]"
,4,"(0, 1, 3, 6)","[(172, 223), (237, 157), (173, 206), (158, 173)]"
,4,"(0, 3, 4, 6)","[(172, 223), (173, 206), (168, 164), (158, 173)]"
,4,"(0, 3, 6, 7)","[(172, 223), (173, 206), (158, 173), (18, 33)]"
,4,"(0, 5, 6, 7)","[(172, 223), (156, 135), (158, 173), (18, 33)]"
