PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(243, 160)",2,"(0, 1)","[(243, 160), (208, 96)]"
"(208, 96)",2,"(0, 3)","[(243, 160), (209, 143)]"
"(174, 107)",2,"(0, 6)","[(243, 160), (123, 129)]"
"(209, 143)",2,"(0, 7)","[(243, 160), (8, 105)]"
"(96, 110)",2,"(1, 2)","[(208, 96), (174, 107)]"
"(115, 120)",2,"(1, 7)","[(208, 96), (8, 105)]"
"(123, 129)",2,"(4, 7)","[(96, 110), (8, 105)]"
"(8, 105)",2,"(6, 7)","[(123, 129), (8, 105)]"
,3,"(0, 1, 2)","[(243, 160), (208, 96), (174, 107)]"
,3,"(0, 1, 3)","[(243, 160), (208, 96), (209, 143)]"
,3,"(0, 3, 6)","[(243, 160), (209, 143), (123, 129)]"
,3,"(0, 6, 7)","[(243, 160), (123, 129), (8, 105)]"
,3,"(1, 2, 3)","[(208, 96), (174, 107), (209, 143)]"
,3,"(1, 2, 4)","[(208, 96), (174, 107), (96, 110)]"
,3,"(1, 2, 7)","[(208, 96), (174, 107), (8, 105)]"
,3,"(1, 4, 7)","[(208, 96), (96, 110), (8, 105)]"
,3,"(4, 5, 7)","[(96, 110), (115, 120), (8, 105)]"
,3,"(4, 6, 7)","[(96, 110), (123, 129), (8, 105)]"
,3,"(5, 6, 7)","[(115, 120), (123, 129), (8, 105)]"
,4,"(0, 1, 2, 3)","[(243, 160), (208, 96), (174, 107), (209, 143)]"
,4,"(0, 1, 3, 6)","[(243, 160), (208, 96), (209, 143), (123, 129)]"
,4,"(0, 2, 3, 6)","[(243, 160), (174, 107), (209, 143), (123, 129)]"
,4,"(0, 3, 5, 6)","[(243, 160), (209, 143), (115, 120), (123, 129)]"
,4,"(0, 3, 6, 7)","[(243, 160), (209, 143), (123, 129), (8, 105)]"
,4,"(0, 5, 6, 7)","[(243, 160), (115, 120), (123, 129), (8, 105)]"
