PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(32, 157)",2,"(0, 1)","[(32, 157), (74, 194)]"
"(74, 194)",2,"(0, 6)","[(32, 157), (57, 123)]"
"(192, 227)",2,"(0, 7)","[(32, 157), (60, 26)]"
"(128, 190)",2,"(1, 2)","[(74, 194), (192, 227)]"
"(224, 206)",2,"(2, 4)","[(192, 227), (224, 206)]"
"(136, 174)",2,"(4, 7)","[(224, 206), (60, 26)]"
"(57, 123)",2,"(6, 7)","[(57, 123), (60, 26)]"
"(60, 26)",3,"(0, 1, 2)","[(32, 157), (74, 194), (192, 227)]"
,3,"(0, 1, 3)","[(32, 157), (74, 194), (128, 190)]"
,3,"(0, 1, 6)","[(32, 157), (74, 194), (57, 123)]"
,3,"(0, 6, 7)","[(32, 157), (57, 123), (60, 26)]"
,3,"(1, 2, 3)","[(74, 194), (192, 227), (128, 190)]"
,3,"(1, 2, 4)","[(74, 194), (192, 227), (224, 206)]"
,3,"(2, 3, 4)","[(192, 227), (128, 190), (224, 206)]"
,3,"(2, 4, 5)","[(192, 227), (224, 206), (136, 174)]"
,3,"(2, 4, 7)","[(192, 227), (224, 206), (60, 26)]"
,3,"(4, 5, 7)","[(224, 206), (136, 174), (60, 26)]"
,3,"(4, 6, 7)","[(224, 206), (57, 123), (60, 26)]"
,3,"(5, 6, 7)","[(136, 174), (57, 123), (60, 26)]"
,4,"(0, 1, 2, 3)","[(32, 157), (74, 194), (192, 227), (128, 190)]"
,4,"(0, 1, 3, 6)","[(32, 157), (74, 194), (128, 190), (57, 123)]"
,4,"(0, 1, 6, 7)","[(32, 157), (74, 194), (57, 123), (60, 26)]"
,4,"(0, 5, 6, 7)","[(32, 157), (136, 174), (57, 123), (60, 26)]"
