PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(2, 39)",2,"(0, 1)","[(2, 39), (113, 216)]"
"(113, 216)",2,"(0, 3)","[(2, 39), (70, 107)]"
"(130, 181)",2,"(0, 4)","[(2, 39), (73, 96)]"
"(70, 107)",2,"(0, 7)","[(2, 39), (253, 59)]"
"(73, 96)",2,"(1, 2)","[(113, 216), (130, 181)]"
"(144, 140)",2,"(1, 7)","[(113, 216), (253, 59)]"
"(208, 87)",2,"(6, 7)","[(208, 87), (253, 59)]"
"(253, 59)",3,"(0, 1, 2)","[(2, 39), (113, 216), (130, 181)]"
,3,"(0, 1, 3)","[(2, 39), (113, 216), (70, 107)]"
,3,"(0, 3, 4)","[(2, 39), (70, 107), (73, 96)]"
,3,"(0, 4, 7)","[(2, 39), (73, 96), (253, 59)]"
,3,"(0, 6, 7)","[(2, 39), (208, 87), (253, 59)]"
,3,"(1, 2, 3)","[(113, 216), (130, 181), (70, 107)]"
,3,"(1, 2, 5)","[(113, 216), (130, 181), (144, 140)]"
,3,"(1, 2, 7)","[(113, 216), (130, 181), (253, 59)]"
,3,"(1, 6, 7)","[(113, 216), (208, 87), (253, 59)]"
,3,"(2, 6, 7)","[(130, 181), (208, 87), (253, 59)]"
,3,"(5, 6, 7)","[(144, 140), (208, 87), (253, 59)]"
,4,"(0, 1, 2, 3)","[(2, 39), (113, 216), (130, 181), (70, 107)]"
,4,"(0, 1, 3, 4)","[(2, 39), (113, 216), (70, 107), (73, 96)]"
,4,"(0, 3, 4, 5)","[(2, 39), (70, 107), (73, 96), (144, 140)]"
,4,"(0, 3, 4, 6)","[(2, 39), (70, 107), (73, 96), (208, 87)]"
,4,"(0, 3, 4, 7)","[(2, 39), (70, 107), (73, 96), (253, 59)]"
,4,"(0, 4, 6, 7)","[(2, 39), (73, 96), (208, 87), (253, 59)]"
,4,"(0, 5, 6, 7)","[(2, 39), (144, 140), (208, 87), (253, 59)]"
