PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points
"(3, 25)",2,"(0, 1)","[(3, 25), (148, 230)]"
"(148, 230)",2,"(0, 5)","[(3, 25), (95, 73)]"
"(156, 192)",2,"(0, 7)","[(3, 25), (251, 39)]"
"(124, 142)",2,"(1, 2)","[(148, 230), (156, 192)]"
"(139, 114)",2,"(1, 7)","[(148, 230), (251, 39)]"
"(95, 73)",2,"(2, 7)","[(156, 192), (251, 39)]"
"(147, 69)",2,"(6, 7)","[(147, 69), (251, 39)]"
"(251, 39)",3,"(0, 1, 2)","[(3, 25), (148, 230), (156, 192)]"
,3,"(0, 1, 3)","[(3, 25), (148, 230), (124, 142)]"
,3,"(0, 1, 5)","[(3, 25), (148, 230), (95, 73)]"
,3,"(0, 3, 5)","[(3, 25), (124, 142), (95, 73)]"
,3,"(0, 5, 6)","[(3, 25), (95, 73), (147, 69)]"
,3,"(0, 5, 7)","[(3, 25), (95, 73), (251, 39)]"
,3,"(0, 6, 7)","[(3, 25), (147, 69), (251, 39)]"
,3,"(1, 2, 3)","[(148, 230), (156, 192), (124, 142)]"
,3,"(1, 2, 7)","[(148, 230), (156, 192), (251, 39)]"
,3,"(2, 6, 7)","[(156, 192), (147, 69), (251, 39)]"
,3,"(4, 6, 7)","[(139, 114), (147, 69), (251, 39)]"
,3,"(5, 6, 7)","[(95, 73), (147, 69), (251, 39)]"
,4,"(0, 1, 2, 3)","[(3, 25), (148, 230), (156, 192), (124, 142)]"
,4,"(0, 1, 3, 5)","[(3, 25), (148, 230), (124, 142), (95, 73)]"
,4,"(0, 3, 4, 5)","[(3, 25), (124, 142), (139, 114), (95, 73)]"
,4,"(0, 3, 5, 6)","[(3, 25), (124, 142), (95, 73), (147, 69)]"
,4,"(0, 4, 5, 6)","[(3, 25), (139, 114), (95, 73), (147, 69)]"
,4,"(0, 5, 6, 7)","[(3, 25), (95, 73), (147, 69), (251, 39)]"
